,Optimal_Affected_Component_Uid,Optimal_Failure,ln
1651,_SFKZUucdEeet0YmmfbMwkw,CF2,2.3008
1652,_SFKZUucdEeet0YmmfbMwkw,CF2,2.3008
1653,_SFKZUucdEeet0YmmfbMwkw,CF2,2.3008
1654,_SFLBHecdEeet0YmmfbMwkw,CF2,4.3699
1655,_SFLBHecdEeet0YmmfbMwkw,CF2,4.3699
1656,_SFLBHecdEeet0YmmfbMwkw,CF2,4.3699
1657,_SFS9tOcdEeet0YmmfbMwkw,CF3,4.4159
1658,_SFS9tOcdEeet0YmmfbMwkw,CF3,4.4159
1659,_SFNdjecdEeet0YmmfbMwkw,CF1,6.2198
1660,_SFNdjecdEeet0YmmfbMwkw,CF1,6.2198
1661,_SFNdjecdEeet0YmmfbMwkw,CF1,6.2198
1662,_SFApIecdEeet0YmmfbMwkw,CF2,4.2759
1663,_SFApIecdEeet0YmmfbMwkw,CF2,4.2759
1664,_SFApIecdEeet0YmmfbMwkw,CF2,4.2759
1665,_SFSW1ecdEeet0YmmfbMwkw,CF3,5.7519
1666,_SFSW1ecdEeet0YmmfbMwkw,CF3,5.7519
1667,_SFJyQucdEeet0YmmfbMwkw,CF2,2.2998
1668,_SFJyQucdEeet0YmmfbMwkw,CF2,2.2998
1669,_SFJyQucdEeet0YmmfbMwkw,CF2,2.2998
1670,_SFDr--cdEeet0YmmfbMwkw,CF2,2.6914
1671,_SFDr--cdEeet0YmmfbMwkw,CF2,2.6914
1672,_SFDr--cdEeet0YmmfbMwkw,CF2,2.6914
1673,_SFDr--cdEeet0YmmfbMwkw,CF2,2.6914
1674,_SFDr--cdEeet0YmmfbMwkw,CF2,2.6914
1675,_SFDr--cdEeet0YmmfbMwkw,CF2,2.6914
1676,_SFFhvucdEeet0YmmfbMwkw,CF3,4.3249
1677,_SFFhvucdEeet0YmmfbMwkw,CF3,4.3249
1678,_SFFhvucdEeet0YmmfbMwkw,CF3,4.3249
1679,_SFACDOcdEeet0YmmfbMwkw,CF2,5.6989
1680,_SFACDOcdEeet0YmmfbMwkw,CF2,5.6989
1681,_SFACDOcdEeet0YmmfbMwkw,CF2,5.6989
1682,_SFLAZ-cdEeet0YmmfbMwkw,CF3,4.3649
1683,_SFLAZ-cdEeet0YmmfbMwkw,CF3,4.3649
1684,_SFLAZ-cdEeet0YmmfbMwkw,CF3,4.3649
1685,_SFJzYecdEeet0YmmfbMwkw,CF1,4.3489
1686,_SFJzYecdEeet0YmmfbMwkw,CF1,4.3489
1687,_SFJzYecdEeet0YmmfbMwkw,CF1,4.3489
1688,_SFJzYecdEeet0YmmfbMwkw,CF1,4.3489
1689,_SFJy5-cdEeet0YmmfbMwkw,CF2,2.7084
1690,_SFJy5-cdEeet0YmmfbMwkw,CF2,2.7084
1691,_SFJy5-cdEeet0YmmfbMwkw,CF2,2.7084
1692,_SFDsdecdEeet0YmmfbMwkw,CF3,4.3069
1693,_SFDsdecdEeet0YmmfbMwkw,CF3,4.3069
1694,_SFDsdecdEeet0YmmfbMwkw,CF3,4.3069
1695,_SFDsdecdEeet0YmmfbMwkw,CF3,4.3069
1696,_SFDsdecdEeet0YmmfbMwkw,CF3,4.3069
1697,_SFS8aOcdEeet0YmmfbMwkw,CF3,5.7459
1698,_SFS8aOcdEeet0YmmfbMwkw,CF3,5.7459
1699,_SFS8aOcdEeet0YmmfbMwkw,CF3,5.7459
1700,_SFS8aOcdEeet0YmmfbMwkw,CF3,5.7459
1701,_SFS8aOcdEeet0YmmfbMwkw,CF3,5.7459
1702,_SFOsE-cdEeet0YmmfbMwkw,CF1,5.7449
1703,_SFOsE-cdEeet0YmmfbMwkw,CF1,5.7449
1704,_SFOsE-cdEeet0YmmfbMwkw,CF1,5.7449
1705,_SE_a9OcdEeet0YmmfbMwkw,CF3,4.2339
1706,_SE_a9OcdEeet0YmmfbMwkw,CF3,4.2339
1707,_SE_a9OcdEeet0YmmfbMwkw,CF3,4.2339
1708,_SFLBKecdEeet0YmmfbMwkw,CF3,3.5011
1709,_SFLBKecdEeet0YmmfbMwkw,CF3,3.5011
1710,_SFLBKecdEeet0YmmfbMwkw,CF3,3.5011
1711,_SFApC-cdEeet0YmmfbMwkw,CF1,4.2739
1712,_SFApC-cdEeet0YmmfbMwkw,CF1,4.2739
1713,_SFApC-cdEeet0YmmfbMwkw,CF1,4.2739
1714,_SFApC-cdEeet0YmmfbMwkw,CF1,4.2739
1715,_SFApC-cdEeet0YmmfbMwkw,CF1,4.2739
1716,_SFApC-cdEeet0YmmfbMwkw,CF1,4.2739
1717,_SFGwBecdEeet0YmmfbMwkw,CF3,5.7159
1718,_SFGwBecdEeet0YmmfbMwkw,CF3,5.7159
1719,_SFGwBecdEeet0YmmfbMwkw,CF3,5.7159
1720,_SEuUcucdEeet0YmmfbMwkw,CF1,2.2908
1721,_SEuUcucdEeet0YmmfbMwkw,CF1,2.2908
1722,_SEuUcucdEeet0YmmfbMwkw,CF1,2.2908
1723,_SEwJt-cdEeet0YmmfbMwkw,CF1,3.3557
1724,_SEwJt-cdEeet0YmmfbMwkw,CF1,3.3557
1725,_SEwJt-cdEeet0YmmfbMwkw,CF1,3.3557
1726,_SFDFV-cdEeet0YmmfbMwkw,CF3,4.2979
1727,_SFDFV-cdEeet0YmmfbMwkw,CF3,4.2979
1728,_SFDFV-cdEeet0YmmfbMwkw,CF3,4.2979
1729,_SE2QWecdEeet0YmmfbMwkw,CF3,4.2029
1730,_SE2QWecdEeet0YmmfbMwkw,CF3,4.2029
1731,_SE2QWecdEeet0YmmfbMwkw,CF3,4.2029
1732,_SFJyOOcdEeet0YmmfbMwkw,CF2,2.7094
1733,_SFJyOOcdEeet0YmmfbMwkw,CF2,2.7094
1734,_SFJyOOcdEeet0YmmfbMwkw,CF2,2.7094
1735,_SE4s9ecdEeet0YmmfbMwkw,CF2,2.4669
1736,_SE4s9ecdEeet0YmmfbMwkw,CF2,2.4669
1737,_SE4s9ecdEeet0YmmfbMwkw,CF2,2.4669
1738,_SFFhqOcdEeet0YmmfbMwkw,CF3,4.3239
1739,_SFFhqOcdEeet0YmmfbMwkw,CF3,4.3239
1740,_SFFhqOcdEeet0YmmfbMwkw,CF3,4.3239
1741,_SE8Xk-cdEeet0YmmfbMwkw,CF1,4.2259
1742,_SE8Xk-cdEeet0YmmfbMwkw,CF1,4.2259
1743,_SE8Xk-cdEeet0YmmfbMwkw,CF1,4.2259
1744,_SFNeOOcdEeet0YmmfbMwkw,CF3,3.3757
1745,_SFNeOOcdEeet0YmmfbMwkw,CF3,3.3757
1746,_SFNeOOcdEeet0YmmfbMwkw,CF3,3.3757
1747,_SE57PecdEeet0YmmfbMwkw,CF3,4.2099
1748,_SE57PecdEeet0YmmfbMwkw,CF3,4.2099
1749,_SE57PecdEeet0YmmfbMwkw,CF3,4.2099
1750,_SFDFeecdEeet0YmmfbMwkw,CF1,3.0096
1751,_SFDFeecdEeet0YmmfbMwkw,CF1,3.0096
1752,_SFDFeecdEeet0YmmfbMwkw,CF1,3.0096
1753,_SFS9JucdEeet0YmmfbMwkw,CF1,2.1044
1754,_SFS9JucdEeet0YmmfbMwkw,CF1,2.1044
1755,_SFS9JucdEeet0YmmfbMwkw,CF1,2.1044
1756,_SFOEtucdEeet0YmmfbMwkw,CF1,3.0306
1757,_SFOEtucdEeet0YmmfbMwkw,CF1,3.0306
1758,_SFOEtucdEeet0YmmfbMwkw,CF1,3.0306
1759,_SE8XCucdEeet0YmmfbMwkw,CF1,2.6594
1760,_SE8XCucdEeet0YmmfbMwkw,CF1,2.6594
1761,_SE8XCucdEeet0YmmfbMwkw,CF1,2.6594
1762,_SFJyq-cdEeet0YmmfbMwkw,CF3,4.3469
1763,_SFJyq-cdEeet0YmmfbMwkw,CF3,4.3469
1764,_SFJyq-cdEeet0YmmfbMwkw,CF3,4.3469
1765,_SFESm-cdEeet0YmmfbMwkw,CF2,2.6954
1766,_SFESm-cdEeet0YmmfbMwkw,CF2,2.6954
1767,_SFESm-cdEeet0YmmfbMwkw,CF2,2.6954
1768,_SFESm-cdEeet0YmmfbMwkw,CF2,2.6954
1769,_SFESm-cdEeet0YmmfbMwkw,CF2,2.6954
1770,_SFESm-cdEeet0YmmfbMwkw,CF2,2.6954
1771,_SFJzfecdEeet0YmmfbMwkw,CF1,2.7104
1772,_SFJzfecdEeet0YmmfbMwkw,CF1,2.7104
1773,_SFJzfecdEeet0YmmfbMwkw,CF1,2.7104
1774,_SE8W3ecdEeet0YmmfbMwkw,CF1,4.2229
1775,_SE8W3ecdEeet0YmmfbMwkw,CF1,4.2229
1776,_SE8W3ecdEeet0YmmfbMwkw,CF1,4.2229
1777,_SFJyKecdEeet0YmmfbMwkw,CF1,7.1807
1778,_SFJyKecdEeet0YmmfbMwkw,CF1,7.1807
1779,_SFJyKecdEeet0YmmfbMwkw,CF1,7.1807
1780,_SFBPgOcdEeet0YmmfbMwkw,CF3,4.2849
1781,_SFBPgOcdEeet0YmmfbMwkw,CF3,4.2849
1782,_SFLAqecdEeet0YmmfbMwkw,CF2,2.4849
1783,_SFLAqecdEeet0YmmfbMwkw,CF2,2.4849
1784,_SFLAqecdEeet0YmmfbMwkw,CF2,2.4849
1785,_SFMQGecdEeet0YmmfbMwkw,CF2,5.7369
1786,_SFMQGecdEeet0YmmfbMwkw,CF2,5.7369
1787,_SFMQGecdEeet0YmmfbMwkw,CF2,5.7369
1788,_SFGuu-cdEeet0YmmfbMwkw,CF1,4.3329
1789,_SFGuu-cdEeet0YmmfbMwkw,CF1,4.3329
1790,_SFGuu-cdEeet0YmmfbMwkw,CF1,4.3329
1791,_SFGuu-cdEeet0YmmfbMwkw,CF1,4.3329
1792,_SFGuu-cdEeet0YmmfbMwkw,CF1,4.3329
1793,_SFGuu-cdEeet0YmmfbMwkw,CF1,4.3329
1794,_SFFh3-cdEeet0YmmfbMwkw,CF1,2.2978
1795,_SFFh3-cdEeet0YmmfbMwkw,CF1,2.2978
1796,_SFFh3-cdEeet0YmmfbMwkw,CF1,2.2978
1797,_SFJy8-cdEeet0YmmfbMwkw,CF2,2.0884
1798,_SFJy8-cdEeet0YmmfbMwkw,CF2,2.0884
1799,_SFJy8-cdEeet0YmmfbMwkw,CF2,2.0884
1800,_SFMPsecdEeet0YmmfbMwkw,CF3,2.4909
1801,_SFMPsecdEeet0YmmfbMwkw,CF3,2.4909
1802,_SFMPsecdEeet0YmmfbMwkw,CF3,2.4909
1803,_SFGwm-cdEeet0YmmfbMwkw,CF3,4.3409
1804,_SFGwm-cdEeet0YmmfbMwkw,CF3,4.3409
1805,_SFGwm-cdEeet0YmmfbMwkw,CF3,4.3409
1806,_SFDE8-cdEeet0YmmfbMwkw,CF2,2.6884
1807,_SFDE8-cdEeet0YmmfbMwkw,CF2,2.6884
1808,_SFDE8-cdEeet0YmmfbMwkw,CF2,2.6884
1809,_SFDE8-cdEeet0YmmfbMwkw,CF2,2.6884
1810,_SFDE8-cdEeet0YmmfbMwkw,CF2,2.6884
1811,_SFDE8-cdEeet0YmmfbMwkw,CF2,2.6884
1812,_SFAogecdEeet0YmmfbMwkw,CF1,4.2729
1813,_SFAogecdEeet0YmmfbMwkw,CF1,4.2729
1814,_SFAogecdEeet0YmmfbMwkw,CF1,4.2729
1815,_SFApEucdEeet0YmmfbMwkw,CF1,6.2148
1816,_SFApEucdEeet0YmmfbMwkw,CF1,6.2148
1817,_SFApEucdEeet0YmmfbMwkw,CF1,6.2148
1818,_SExYNOcdEeet0YmmfbMwkw,CF1,5.6929
1819,_SExYNOcdEeet0YmmfbMwkw,CF1,5.6929
1820,_SE7wGecdEeet0YmmfbMwkw,CF3,4.2179
1821,_SE7wGecdEeet0YmmfbMwkw,CF3,4.2179
1822,_SE7wGecdEeet0YmmfbMwkw,CF3,4.2179
1823,_SEvi2OcdEeet0YmmfbMwkw,CF2,2.6714
1824,_SEvi2OcdEeet0YmmfbMwkw,CF2,2.6714
1825,_SEvi2OcdEeet0YmmfbMwkw,CF2,2.6714
1826,_SE7wJecdEeet0YmmfbMwkw,CF1,2.9906
1827,_SE7wJecdEeet0YmmfbMwkw,CF1,2.9906
1828,_SE7wJecdEeet0YmmfbMwkw,CF1,2.9906
1829,_SEz0XucdEeet0YmmfbMwkw,CF3,34.4147
1830,_SEz0XucdEeet0YmmfbMwkw,CF3,34.2477
1831,_SFCdQOcdEeet0YmmfbMwkw,CF3,2.0834
1832,_SFCdQOcdEeet0YmmfbMwkw,CF3,2.0834
1833,_SFCdQOcdEeet0YmmfbMwkw,CF3,2.0834
1834,_SEzNE-cdEeet0YmmfbMwkw,CF1,4.5375
1835,_SEzNE-cdEeet0YmmfbMwkw,CF1,4.5375
1836,_SEzNE-cdEeet0YmmfbMwkw,CF1,4.5375
1837,_SFOEnucdEeet0YmmfbMwkw,CF3,5.7409
1838,_SFOEnucdEeet0YmmfbMwkw,CF3,5.7409
1839,_SFKZ_ecdEeet0YmmfbMwkw,CF2,2.4829
1840,_SFKZ_ecdEeet0YmmfbMwkw,CF2,2.4829
1841,_SFKZ_ecdEeet0YmmfbMwkw,CF2,2.4829
1842,_SFKZxecdEeet0YmmfbMwkw,CF3,5.7249
1843,_SFKZxecdEeet0YmmfbMwkw,CF3,5.7249
1844,_SFKZxecdEeet0YmmfbMwkw,CF3,5.7249
1845,_SFGItOcdEeet0YmmfbMwkw,CF3,3.0206
1846,_SFGItOcdEeet0YmmfbMwkw,CF3,3.0206
1847,_SFGItOcdEeet0YmmfbMwkw,CF3,3.0206
1848,_SE89uecdEeet0YmmfbMwkw,CF2,2.6584
1849,_SE89uecdEeet0YmmfbMwkw,CF2,2.6584
1850,_SE89uecdEeet0YmmfbMwkw,CF2,2.6584
1851,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2219
1852,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2219
1853,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2219
1854,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2219
1855,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2219
1856,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2219
1857,_SFGu3ecdEeet0YmmfbMwkw,CF1,3.0216
1858,_SFGu3ecdEeet0YmmfbMwkw,CF1,3.0216
1859,_SFGu3ecdEeet0YmmfbMwkw,CF1,3.0216
1860,_SE7vpecdEeet0YmmfbMwkw,CF2,2.4699
1861,_SE7vpecdEeet0YmmfbMwkw,CF2,2.4699
1862,_SE7vpecdEeet0YmmfbMwkw,CF2,2.4699
1863,_SFSWNecdEeet0YmmfbMwkw,CF3,5.7529
1864,_SFSWNecdEeet0YmmfbMwkw,CF3,5.7529
1865,_SFKZG-cdEeet0YmmfbMwkw,CF3,4.3529
1866,_SFKZG-cdEeet0YmmfbMwkw,CF3,4.3529
1867,_SFKZG-cdEeet0YmmfbMwkw,CF3,4.3529
1868,_SE8Xm-cdEeet0YmmfbMwkw,CF1,7.1667
1869,_SE8Xm-cdEeet0YmmfbMwkw,CF1,7.1667
1870,_SE8Xm-cdEeet0YmmfbMwkw,CF1,7.1667
1871,_SE8Xm-cdEeet0YmmfbMwkw,CF1,7.1667
1872,_SEtGI-cdEeet0YmmfbMwkw,CF3,2.5659
1873,_SEtGI-cdEeet0YmmfbMwkw,CF3,2.5659
1874,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1875,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1876,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1877,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1878,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1879,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1880,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1881,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1882,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1883,_SFE6cOcdEeet0YmmfbMwkw,CF1,4.3129
1884,_SFSW7ecdEeet0YmmfbMwkw,CF2,3.0326
1885,_SFSW7ecdEeet0YmmfbMwkw,CF2,3.0326
1886,_SFSW7ecdEeet0YmmfbMwkw,CF2,3.0326
1887,_SFFhEucdEeet0YmmfbMwkw,CF1,5.7109
1888,_SFFhEucdEeet0YmmfbMwkw,CF1,5.7109
1889,_SFFhEucdEeet0YmmfbMwkw,CF1,5.7109
1890,_SFM2h-cdEeet0YmmfbMwkw,CF3,2.4889
1891,_SFM2h-cdEeet0YmmfbMwkw,CF3,2.4889
1892,_SFM2h-cdEeet0YmmfbMwkw,CF3,2.4889
1893,_SEwJpecdEeet0YmmfbMwkw,CF2,4.2469
1894,_SEwJpecdEeet0YmmfbMwkw,CF2,4.2469
1895,_SEwJpecdEeet0YmmfbMwkw,CF2,4.2469
1896,_SFLAo-cdEeet0YmmfbMwkw,CF2,2.7164
1897,_SFLAo-cdEeet0YmmfbMwkw,CF2,2.7164
1898,_SFLAo-cdEeet0YmmfbMwkw,CF2,2.7164
1899,_SFDse-cdEeet0YmmfbMwkw,CF3,34.9788
1900,_SFDse-cdEeet0YmmfbMwkw,CF3,34.8246
1901,_SFDse-cdEeet0YmmfbMwkw,CF3,35.1123
1902,_SFDse-cdEeet0YmmfbMwkw,CF3,35.1123
1903,_SFDse-cdEeet0YmmfbMwkw,CF3,35.1123
1904,_SE4F5ecdEeet0YmmfbMwkw,CF2,5.6819
1905,_SE4F5ecdEeet0YmmfbMwkw,CF2,5.6819
1906,_SE4F5ecdEeet0YmmfbMwkw,CF2,5.6819
1907,_SFJzS-cdEeet0YmmfbMwkw,CF3,4.3479
1908,_SFJzS-cdEeet0YmmfbMwkw,CF3,4.3479
1909,_SFJzS-cdEeet0YmmfbMwkw,CF3,4.3479
1910,_SFOE0OcdEeet0YmmfbMwkw,CF2,2.7274
1911,_SFOE0OcdEeet0YmmfbMwkw,CF2,2.7274
1912,_SFOE0OcdEeet0YmmfbMwkw,CF2,2.7274
1913,_SE7ItecdEeet0YmmfbMwkw,CF3,5.2784
1914,_SE7ItecdEeet0YmmfbMwkw,CF3,5.2784
1915,_SE7ItecdEeet0YmmfbMwkw,CF3,5.2784
1916,_SFLoF-cdEeet0YmmfbMwkw,CF1,2.7184
1917,_SFLoF-cdEeet0YmmfbMwkw,CF1,2.7184
1918,_SFLoF-cdEeet0YmmfbMwkw,CF1,2.7184
1919,_SEu7oecdEeet0YmmfbMwkw,CF1,19.8955
1920,_SEu7oecdEeet0YmmfbMwkw,CF1,19.8955
1921,_SEu7oecdEeet0YmmfbMwkw,CF1,19.8955
1922,_SFJy7ecdEeet0YmmfbMwkw,CF2,2.4799
1923,_SFJy7ecdEeet0YmmfbMwkw,CF2,2.4799
1924,_SFJy7ecdEeet0YmmfbMwkw,CF2,2.4799
1925,_SFOEm-cdEeet0YmmfbMwkw,CF3,25.0058
1926,_SFOEm-cdEeet0YmmfbMwkw,CF3,24.8235
1927,_SFOEm-cdEeet0YmmfbMwkw,CF3,24.8235
1928,_SFOEm-cdEeet0YmmfbMwkw,CF3,24.8235
1929,_SFOEm-cdEeet0YmmfbMwkw,CF3,24.8235
1930,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1931,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1932,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1933,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1934,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1935,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1936,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1937,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1938,_SFAodecdEeet0YmmfbMwkw,CF2,5.7539
1939,_SFGIzucdEeet0YmmfbMwkw,CF2,2.7014
1940,_SFGIzucdEeet0YmmfbMwkw,CF2,2.7014
1941,_SFGIzucdEeet0YmmfbMwkw,CF2,2.7014
1942,_SFGIzucdEeet0YmmfbMwkw,CF2,2.7014
1943,_SFGIzucdEeet0YmmfbMwkw,CF2,2.7014
1944,_SFGIzucdEeet0YmmfbMwkw,CF2,2.7014
1945,_SFB3TOcdEeet0YmmfbMwkw,CF1,3.0046
1946,_SFB3TOcdEeet0YmmfbMwkw,CF1,3.0046
1947,_SFB3TOcdEeet0YmmfbMwkw,CF1,3.0046
1948,_SFGI4OcdEeet0YmmfbMwkw,CF2,2.8652
1949,_SFGI4OcdEeet0YmmfbMwkw,CF2,2.8652
1950,_SFGI4OcdEeet0YmmfbMwkw,CF2,2.8652
1951,_SE-Me-cdEeet0YmmfbMwkw,CF1,4.1889
1952,_SE-Me-cdEeet0YmmfbMwkw,CF1,4.1889
1953,_SE-Me-cdEeet0YmmfbMwkw,CF1,4.1889
1954,_SE_a_OcdEeet0YmmfbMwkw,CF2,7.1697
1955,_SE_a_OcdEeet0YmmfbMwkw,CF2,7.1697
1956,_SE_a_OcdEeet0YmmfbMwkw,CF2,7.1697
1957,_SE_a_OcdEeet0YmmfbMwkw,CF2,7.1697
1958,_SE_a_OcdEeet0YmmfbMwkw,CF2,7.1697
1959,_SFS9qOcdEeet0YmmfbMwkw,CF3,5.7479
1960,_SFS9qOcdEeet0YmmfbMwkw,CF3,5.7479
1961,_SFS9qOcdEeet0YmmfbMwkw,CF3,5.7479
1962,_SFDEt-cdEeet0YmmfbMwkw,CF1,4.2939
1963,_SFDEt-cdEeet0YmmfbMwkw,CF1,4.2939
1964,_SFDEt-cdEeet0YmmfbMwkw,CF1,4.2939
1965,_SE5T3OcdEeet0YmmfbMwkw,CF2,2.4689
1966,_SE5T3OcdEeet0YmmfbMwkw,CF2,2.4689
1967,_SE5T3OcdEeet0YmmfbMwkw,CF2,2.4689
1968,_SFM2TOcdEeet0YmmfbMwkw,CF1,6.2178
1969,_SFM2TOcdEeet0YmmfbMwkw,CF1,6.2178
1970,_SFM2TOcdEeet0YmmfbMwkw,CF1,6.2178
1971,_SE-zGucdEeet0YmmfbMwkw,CF1,4.1929
1972,_SE-zGucdEeet0YmmfbMwkw,CF1,4.1929
1973,_SE-zGucdEeet0YmmfbMwkw,CF1,4.1929
1974,_SFMOTecdEeet0YmmfbMwkw,CF2,7.1937
1975,_SFMOTecdEeet0YmmfbMwkw,CF2,7.1937
1976,_SFMOTecdEeet0YmmfbMwkw,CF2,7.1937
1977,_SFMOTecdEeet0YmmfbMwkw,CF2,7.1937
1978,_SFGwpecdEeet0YmmfbMwkw,CF3,5.7169
1979,_SFGwpecdEeet0YmmfbMwkw,CF3,5.7169
1980,_SFGwpecdEeet0YmmfbMwkw,CF3,5.7169
1981,_SFOEwecdEeet0YmmfbMwkw,CF1,2.7304
1982,_SFOEwecdEeet0YmmfbMwkw,CF1,2.7304
1983,_SFOEwecdEeet0YmmfbMwkw,CF1,2.7304
1984,_SEzM_ucdEeet0YmmfbMwkw,CF3,6.2138
1985,_SEzM_ucdEeet0YmmfbMwkw,CF3,6.2138
1986,_SEzM_ucdEeet0YmmfbMwkw,CF3,6.2138
1987,_SFLn8ecdEeet0YmmfbMwkw,CF1,4.3749
1988,_SFLn8ecdEeet0YmmfbMwkw,CF1,4.3749
1989,_SFLn8ecdEeet0YmmfbMwkw,CF1,4.3749
1990,_SE23vucdEeet0YmmfbMwkw,CF1,2.6484
1991,_SE23vucdEeet0YmmfbMwkw,CF1,2.6484
1992,_SE23vucdEeet0YmmfbMwkw,CF1,2.6484
1993,_SE23vucdEeet0YmmfbMwkw,CF1,2.6484
1994,_SE23vucdEeet0YmmfbMwkw,CF1,2.6484
1995,_SE23vucdEeet0YmmfbMwkw,CF1,2.6484
1996,_SFE6DOcdEeet0YmmfbMwkw,CF2,2.6934
1997,_SFE6DOcdEeet0YmmfbMwkw,CF2,2.6934
1998,_SFE6DOcdEeet0YmmfbMwkw,CF2,2.6934
1999,_SFE6DOcdEeet0YmmfbMwkw,CF2,2.6934
2000,_SFE6DOcdEeet0YmmfbMwkw,CF2,2.6934
2001,_SFE6DOcdEeet0YmmfbMwkw,CF2,2.6934
2002,_SFLBuecdEeet0YmmfbMwkw,CF3,3.3697
2003,_SFLBuecdEeet0YmmfbMwkw,CF3,3.3697
2004,_SFLBuecdEeet0YmmfbMwkw,CF3,3.3697
2005,_SFMOxecdEeet0YmmfbMwkw,CF2,4.3839
2006,_SFMOxecdEeet0YmmfbMwkw,CF2,4.3839
2007,_SFMOxecdEeet0YmmfbMwkw,CF2,4.3839
2008,_SFMOxecdEeet0YmmfbMwkw,CF2,4.3839
2009,_SFOEqucdEeet0YmmfbMwkw,CF3,4.4009
2010,_SFOEqucdEeet0YmmfbMwkw,CF3,4.4009
2011,_SEuUaOcdEeet0YmmfbMwkw,CF1,2.6684
2012,_SEuUaOcdEeet0YmmfbMwkw,CF1,2.6684
2013,_SEuUaOcdEeet0YmmfbMwkw,CF1,2.6684
2014,_SFETTecdEeet0YmmfbMwkw,CF2,2.8612
2015,_SFETTecdEeet0YmmfbMwkw,CF2,2.8612
2016,_SFETTecdEeet0YmmfbMwkw,CF2,2.8612
2017,_SE-z0OcdEeet0YmmfbMwkw,CF1,4.1899
2018,_SE-z0OcdEeet0YmmfbMwkw,CF1,4.1899
2019,_SE-z0OcdEeet0YmmfbMwkw,CF1,4.1899
2020,_SFM2YecdEeet0YmmfbMwkw,CF2,4.5495
2021,_SFM2YecdEeet0YmmfbMwkw,CF2,4.5495
2022,_SFM2YecdEeet0YmmfbMwkw,CF2,4.5495
2023,_SFM2YecdEeet0YmmfbMwkw,CF2,4.5495
2024,_SFM2YecdEeet0YmmfbMwkw,CF2,4.5495
2025,_SFM2YecdEeet0YmmfbMwkw,CF2,4.5495
2026,_SFJLBecdEeet0YmmfbMwkw,CF3,5.7189
2027,_SFJLBecdEeet0YmmfbMwkw,CF3,5.7189
2028,_SFJLBecdEeet0YmmfbMwkw,CF3,5.7189
2029,_SFABnucdEeet0YmmfbMwkw,CF2,2.6784
2030,_SFABnucdEeet0YmmfbMwkw,CF2,2.6784
2031,_SFABnucdEeet0YmmfbMwkw,CF2,2.6784
2032,_SFFhKucdEeet0YmmfbMwkw,CF1,3.0166
2033,_SFFhKucdEeet0YmmfbMwkw,CF1,3.0166
2034,_SFFhKucdEeet0YmmfbMwkw,CF1,3.0166
2035,_SFKaZecdEeet0YmmfbMwkw,CF3,5.7259
2036,_SFKaZecdEeet0YmmfbMwkw,CF3,5.7259
2037,_SFKaZecdEeet0YmmfbMwkw,CF3,5.7259
2038,_SE_aVOcdEeet0YmmfbMwkw,CF3,4.2359
2039,_SE_aVOcdEeet0YmmfbMwkw,CF3,4.2359
2040,_SE_aVOcdEeet0YmmfbMwkw,CF3,4.2359
2041,_SFGHoOcdEeet0YmmfbMwkw,CF2,2.8642
2042,_SFGHoOcdEeet0YmmfbMwkw,CF2,2.8642
2043,_SFGHoOcdEeet0YmmfbMwkw,CF2,2.8642
2044,_SE3equcdEeet0YmmfbMwkw,CF2,3.0814
2045,_SE3equcdEeet0YmmfbMwkw,CF2,3.0814
2046,_SE3equcdEeet0YmmfbMwkw,CF2,3.0814
2047,_SE4sVecdEeet0YmmfbMwkw,CF2,2.4679
2048,_SE4sVecdEeet0YmmfbMwkw,CF2,2.4679
2049,_SE4sVecdEeet0YmmfbMwkw,CF2,2.4679
2050,_SFB2qOcdEeet0YmmfbMwkw,CF3,61.5799
2051,_SFB2qOcdEeet0YmmfbMwkw,CF3,61.4129
2052,_SFGIqOcdEeet0YmmfbMwkw,CF1,4.3289
2053,_SFGIqOcdEeet0YmmfbMwkw,CF1,4.3289
2054,_SFGIqOcdEeet0YmmfbMwkw,CF1,4.3289
2055,_SFGIqOcdEeet0YmmfbMwkw,CF1,4.3289
