,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
1936,_SFLn8ecdEeet0YmmfbMwkw,CF1,1160.0459,742.0281,928.2058,776.5082,297.0794,219.0
1937,_SFLBuecdEeet0YmmfbMwkw,CF3,1160.0459,384.0,928.2058,776.5082,277.0794,219.0
1938,_SFLoF-cdEeet0YmmfbMwkw,CF1,1160.0459,384.0,928.2058,776.5082,277.0794,219.0
1939,_SFLnY-cdEeet0YmmfbMwkw,CF2,1046.5459,384.0,562.8284,776.5082,277.0794,927.7079
1940,_SFLoA-cdEeet0YmmfbMwkw,CF2,1046.5459,611.0281,562.8284,776.5082,982.7289,927.7079
1941,_SFLn7ecdEeet0YmmfbMwkw,CF3,1046.5459,611.0281,562.8284,621.4693,982.7289,927.7079
1942,_SFLnO-cdEeet0YmmfbMwkw,CF1,671.0,611.0281,1159.9502,621.4693,982.7289,836.1886
1943,_SFLnfecdEeet0YmmfbMwkw,CF3,671.0,574.3811,1159.9502,621.4693,711.3829,836.1886
1944,_SFLomecdEeet0YmmfbMwkw,CF2,671.0,574.3811,1159.9502,281.9031,711.3829,836.1886
1945,_SFLpJecdEeet0YmmfbMwkw,CF3,915.5459,574.3811,1198.2435,281.9031,711.3829,836.1886
1946,_SFLpG-cdEeet0YmmfbMwkw,CF1,915.5459,417.0,1198.2435,281.9031,403.3026,650.8803
1947,_SFLoe-cdEeet0YmmfbMwkw,CF1,915.5459,417.0,1198.2435,509.4693,403.3026,650.8803
1948,_SFMOXOcdEeet0YmmfbMwkw,CF1,867.5,417.0,1006.3891,509.4693,403.3026,650.8803
1949,_SFLoqOcdEeet0YmmfbMwkw,CF3,867.5,397.0,1006.3891,509.4693,765.5007,345.3219
1950,_SFMOcecdEeet0YmmfbMwkw,CF3,867.5,397.0,1006.3891,473.1303,765.5007,345.3219
1951,_SFLozucdEeet0YmmfbMwkw,CF2,704.0,397.0,774.2058,473.1303,765.5007,345.3219
1952,_SFLosucdEeet0YmmfbMwkw,CF2,704.0,1105.6025,774.2058,473.1303,668.3829,705.0502
1953,_SFMO7ecdEeet0YmmfbMwkw,CF2,704.0,1105.6025,774.2058,305.9031,668.3829,705.0502
1954,_SFMPjecdEeet0YmmfbMwkw,CF2,684.0,1105.6025,774.2058,305.9031,668.3829,705.0502
1955,_SFMQLecdEeet0YmmfbMwkw,CF2,684.0,830.0281,774.2058,305.9031,668.3829,607.8803
1956,_SFMPeecdEeet0YmmfbMwkw,CF3,684.0,830.0281,774.2058,292.9031,668.3829,607.8803
1957,_SFMQGecdEeet0YmmfbMwkw,CF3,1535.8478,830.0281,548.8284,292.9031,301.0794,607.8803
1958,_SFMPb-cdEeet0YmmfbMwkw,CF1,1535.8478,522.1544,548.8284,292.9031,301.0794,607.8803
1959,_SFMQD-cdEeet0YmmfbMwkw,CF1,1535.8478,522.1544,548.8284,997.9226,301.0794,607.8803
1960,_SFMOz-cdEeet0YmmfbMwkw,CF1,1353.8449,522.1544,548.8284,997.9226,910.9828,243.0
1961,_SFMPnOcdEeet0YmmfbMwkw,CF1,1353.8449,884.1289999999999,548.8284,997.9226,910.9828,243.0
1962,_SFMQS-cdEeet0YmmfbMwkw,CF1,1353.8449,884.1289999999999,548.8284,922.1643,910.9828,243.0
1963,_SFMPsecdEeet0YmmfbMwkw,CF3,1353.8449,884.1289999999999,579.8284,922.1643,930.4229,837.1886
1964,_SFMPBucdEeet0YmmfbMwkw,CF2,1134.5459,787.0281,579.8284,922.1643,930.4229,837.1886
1965,_SE9lfucdEeet0YmmfbMwkw,CF1,1134.5459,787.0281,579.8284,922.1643,930.4229,837.1886
1966,_SEwwu-cdEeet0YmmfbMwkw,CF1,1134.5459,787.0281,642.1623,698.4693,746.4725,874.8235
1967,_SFM1w-cdEeet0YmmfbMwkw,CF2,812.0,787.0281,642.1623,698.4693,746.4725,874.8235
1968,_SFMQK-cdEeet0YmmfbMwkw,CF3,812.0,787.0281,642.1623,698.4693,746.4725,874.8235
1969,_SFM2YecdEeet0YmmfbMwkw,CF2,812.0,421.0,420.2361,421.0,514.3829,686.0096
1970,_SFOrf-cdEeet0YmmfbMwkw,CF1,1190.5459,421.0,420.2361,421.0,514.3829,686.0096
1971,_SEu7uucdEeet0YmmfbMwkw,CF3,1190.5459,421.0,420.2361,421.0,514.3829,686.0096
1972,_SEx_TucdEeet0YmmfbMwkw,CF1,1190.5459,1012.5194,780.2058,780.5205,514.3829,453.8803
1973,_SEuUcucdEeet0YmmfbMwkw,CF1,1091.5459,1012.5194,780.2058,780.5205,514.3829,453.8803
1974,_SFMQV-cdEeet0YmmfbMwkw,CF3,1091.5459,1012.5194,780.2058,780.5205,514.3829,453.8803
1975,_SE57RecdEeet0YmmfbMwkw,CF3,1091.5459,1051.9972,1227.8275,660.4693,287.0794,453.8803
1976,_SE6h9-cdEeet0YmmfbMwkw,CF3,1091.5459,1051.9972,1227.8275,660.4693,287.0794,453.8803
1977,_SFM2YecdEeet0YmmfbMwkw,CF2,1091.5459,1051.9972,1227.8275,660.4693,287.0794,453.8803
1978,_SFNcYucdEeet0YmmfbMwkw,CF3,708.0,865.1045,624.0,660.4693,287.0794,229.0
1979,_SE56necdEeet0YmmfbMwkw,CF3,708.0,865.1045,624.0,660.4693,287.0794,229.0
1980,_SEu7v-cdEeet0YmmfbMwkw,CF3,708.0,865.1045,624.0,306.9031,287.0794,229.0
1981,_SFM2h-cdEeet0YmmfbMwkw,CF3,1354.8449,633.0281,937.4577,306.9031,318.0794,229.0
1982,_SFLBxecdEeet0YmmfbMwkw,CF3,1354.8449,633.0281,936.9651,306.9031,318.0794,229.0
1983,_SFLnWecdEeet0YmmfbMwkw,CF3,1354.8449,633.0281,1144.8312,907.1643,318.0794,229.0
1984,_SFLAcecdEeet0YmmfbMwkw,CF1,1407.0545,633.0281,1145.7329,907.1643,380.3026,260.0
1985,_SFLBEecdEeet0YmmfbMwkw,CF1,1407.0545,633.0281,1144.8312,907.1643,380.3026,260.0
1986,_SFLnRecdEeet0YmmfbMwkw,CF3,1407.0545,633.0281,1145.7329,946.3555,380.3026,260.0
1987,_SFLAg-cdEeet0YmmfbMwkw,CF3,1171.0459,407.0,1144.8312,946.3555,159.6094,322.3219
1988,_SFKacecdEeet0YmmfbMwkw,CF1,1171.0459,407.0,1145.7329,946.3555,159.6094,322.3219
1989,_SFLBHecdEeet0YmmfbMwkw,CF3,1171.0459,407.0,615.0,760.5082,159.6094,322.3219
1990,_SFLBp-cdEeet0YmmfbMwkw,CF1,937.5459,407.0,615.0,760.5082,520.3829,100.3219
1991,_SFLBvecdEeet0YmmfbMwkw,CF3,937.5459,407.0,615.0,760.5082,520.3829,100.3219
1992,_SFLnO-cdEeet0YmmfbMwkw,CF1,937.5459,407.0,1200.4327,718.4693,520.3829,100.3219
1993,_SFLnUecdEeet0YmmfbMwkw,CF3,937.5459,438.0,1200.4327,718.4693,958.9107,459.8803
1994,_SFKafecdEeet0YmmfbMwkw,CF3,937.5459,438.0,1200.4327,718.4693,958.9107,459.8803
1995,_SFLBKecdEeet0YmmfbMwkw,CF3,937.5459,438.0,771.2058,718.4693,958.9107,459.8803
1996,_SFLB1OcdEeet0YmmfbMwkw,CF3,694.0,500.1544,771.2058,718.4693,362.1972,902.5271
1997,_SFKajecdEeet0YmmfbMwkw,CF3,694.0,500.1544,771.2058,718.4693,362.1972,902.5271
1998,_SFKal-cdEeet0YmmfbMwkw,CF3,694.0,500.1544,771.2058,319.9031,362.1972,902.5271
1999,_SFLAo-cdEeet0YmmfbMwkw,CF2,694.0,279.71,771.2058,319.9031,914.7589999999999,304.1699
2000,_SFLAmecdEeet0YmmfbMwkw,CF3,694.0,279.71,771.2058,319.9031,915.0001,304.1699
2001,_SFLBNOcdEeet0YmmfbMwkw,CF3,694.0,279.71,1136.8543,339.9031,914.7589999999999,304.1699
2002,_SFLBPucdEeet0YmmfbMwkw,CF2,725.0,639.0281,1136.8543,339.9031,915.0001,806.2558
2003,_SFLB3ucdEeet0YmmfbMwkw,CF2,725.0,639.0281,1136.8543,339.9031,914.7589999999999,806.0334
2004,_SFKao-cdEeet0YmmfbMwkw,CF2,725.0,639.0281,1136.8543,339.9031,915.0001,888.0214
2005,_SFLAj-cdEeet0YmmfbMwkw,CF3,789.0,1080.5629,1136.8543,339.9031,353.1972,888.3693
2006,_SFLnY-cdEeet0YmmfbMwkw,CF2,789.0,1080.5629,760.8951,339.9031,353.1972,888.0214
2007,_SE2QYOcdEeet0YmmfbMwkw,CF1,789.0,1080.5629,760.528,398.0,353.1972,888.3693
2008,_SFE6jOcdEeet0YmmfbMwkw,CF1,563.0,482.0801,1208.8275,398.0,931.7952,888.0214
2009,_SExYNOcdEeet0YmmfbMwkw,CF3,563.0,482.0801,1208.8275,398.0,931.7952,888.3693
2010,_SEz0SucdEeet0YmmfbMwkw,CF1,563.0,482.0801,1208.8275,178.699,931.7952,295.1699
2011,_SE23jOcdEeet0YmmfbMwkw,CF1,943.5459,473.0801,845.2058,178.699,511.3829,295.1699
2012,_SE57Q-cdEeet0YmmfbMwkw,CF1,943.5459,473.0801,845.2058,178.699,511.3829,295.1699
2013,_SE3ehOcdEeet0YmmfbMwkw,CF2,943.5459,473.0801,459.4495,532.4693,511.3829,450.8803
2014,_SEu7lecdEeet0YmmfbMwkw,CF3,1455.664,1053.4242,459.4495,532.4693,511.3829,450.8803
2015,_SE7Iq-cdEeet0YmmfbMwkw,CF3,1455.664,1053.4242,459.4495,532.4693,511.3829,450.8803
2016,_SE-MjecdEeet0YmmfbMwkw,CF3,1455.664,1053.4242,781.2058,974.5672,511.3829,450.8803
2017,_SE1B6-cdEeet0YmmfbMwkw,CF1,770.0,630.0281,781.2058,974.5672,867.5629,450.8803
2018,_SE5TmucdEeet0YmmfbMwkw,CF1,770.0,630.0281,781.2058,974.5672,867.5629,450.8803
2019,_SFGvbecdEeet0YmmfbMwkw,CF2,770.0,630.0281,663.1623,379.9542,867.5629,805.5826
2020,_SFACROcdEeet0YmmfbMwkw,CF3,3294.7508,630.0281,663.1623,379.9542,867.5629,805.5826
2021,_SE56vucdEeet0YmmfbMwkw,CF2,3288.4508,630.0281,663.1623,379.9542,867.5629,805.5826
2022,_SE-zUecdEeet0YmmfbMwkw,CF2,4691.9602,630.0281,1161.9502,792.1805,668.9168,805.5826
2023,_SFETNucdEeet0YmmfbMwkw,CF1,4705.4602,993.0982,1161.9502,792.1136,668.7626,805.5826
2024,_SFLB7-cdEeet0YmmfbMwkw,CF3,4691.9602,993.0982,1161.9502,915.4176,939.9107,880.5271
2025,_SFS8aOcdEeet0YmmfbMwkw,CF3,4705.4602,993.0982,804.2058,915.5223,939.9107,880.5271
2026,_SFS9COcdEeet0YmmfbMwkw,CF3,4691.9602,993.0982,804.2058,915.4176,939.9107,883.5271
2027,_SFS9qOcdEeet0YmmfbMwkw,CF3,4705.4602,993.0982,804.2058,915.5223,585.3829,883.5271
2028,_SFS8XucdEeet0YmmfbMwkw,CF1,761.0,680.9314,489.6458,915.4176,585.3829,883.5271
2029,_SFS8_ucdEeet0YmmfbMwkw,CF1,761.0,680.7859,489.6458,915.5223,197.7918,524.8803
2030,_SFS9nucdEeet0YmmfbMwkw,CF1,761.0,1061.5629,489.6458,370.9542,197.7918,524.8803
2031,_SFS8rOcdEeet0YmmfbMwkw,CF2,1423.264,1061.5629,829.2058,370.9542,197.7918,139.585
2032,_SFS9TOcdEeet0YmmfbMwkw,CF2,1423.264,1061.5629,829.2058,370.9542,521.3829,139.585
2033,_SFS97OcdEeet0YmmfbMwkw,CF2,1423.264,704.0281,829.2058,947.5169999999999,521.3829,139.585
2034,_SFS8lecdEeet0YmmfbMwkw,CF2,934.5459,704.0281,912.2058,947.5169999999999,521.3829,460.8803
2035,_SFS9NecdEeet0YmmfbMwkw,CF2,934.5459,317.8171,912.2058,947.5169999999999,401.3026,460.8803
2036,_SFS91ecdEeet0YmmfbMwkw,CF2,934.5459,317.8171,912.2058,717.4693,401.3026,460.8803
2037,_SFS8hucdEeet0YmmfbMwkw,CF1,934.5459,317.8171,993.3891,717.4693,401.3026,343.3219
2038,_SFS9JucdEeet0YmmfbMwkw,CF1,934.5459,640.0281,993.3891,717.4693,912.9828,343.3219
2039,_SFS9xucdEeet0YmmfbMwkw,CF1,934.5459,640.0281,993.3891,717.4693,912.9828,343.3219
2040,_SFNdhucdEeet0YmmfbMwkw,CF1,1321.3952,640.0281,405.2361,717.4693,912.9828,839.1886
2041,_SFNeJucdEeet0YmmfbMwkw,CF1,1321.3952,520.1544,405.2361,717.4693,544.3829,839.1886
2042,_SFNdmOcdEeet0YmmfbMwkw,CF3,1321.3952,520.1544,405.2361,888.9818,544.3829,839.1886
2043,_SFNeOOcdEeet0YmmfbMwkw,CF3,1321.3952,520.1544,1135.8543,888.9818,544.3829,483.8803
2044,_SFNdqOcdEeet0YmmfbMwkw,CF1,1321.3952,1014.5194,1135.8543,888.9818,227.9459,483.8803
2045,_SFODducdEeet0YmmfbMwkw,CF1,2039.8019,1014.5194,1135.8543,888.9818,227.9459,483.8803
2046,_SFNds-cdEeet0YmmfbMwkw,CF1,2036.3019,1014.5194,937.2058,888.9818,227.9459,169.8074
2047,_SFNdwucdEeet0YmmfbMwkw,CF2,1436.664,663.0281,937.2058,656.6007,569.3829,169.8074
2048,_SFODgecdEeet0YmmfbMwkw,CF1,1436.664,663.0281,937.2058,656.5337,569.3829,169.8074
2049,_SFODkOcdEeet0YmmfbMwkw,CF2,1436.664,663.0281,937.2058,955.5672,569.3829,508.8803
2050,_SFNd2ecdEeet0YmmfbMwkw,CF2,1008.5459,347.9129,937.2058,955.5672,652.3829,508.8803
2051,_SFODp-cdEeet0YmmfbMwkw,CF2,1008.5459,347.9129,937.2058,955.5672,652.3829,508.8803
2052,_SFOD9OcdEeet0YmmfbMwkw,CF1,603.0,347.9129,937.2058,586.4693,652.3829,591.8803
2053,_SFOElOcdEeet0YmmfbMwkw,CF1,603.0,688.0281,937.2058,586.4693,733.4725,591.8803
2054,_SFOFNOcdEeet0YmmfbMwkw,CF1,603.0,688.0281,937.2058,216.7782,733.4725,591.8803
2055,_SFOEBucdEeet0YmmfbMwkw,CF1,944.5459,688.0281,1237.8275,216.7782,733.4725,673.0096
2056,_SFOEpucdEeet0YmmfbMwkw,CF1,944.5459,771.0281,1237.8275,216.7782,144.6094,673.0096
2057,_SFOFRucdEeet0YmmfbMwkw,CF1,944.5459,771.0281,1237.8275,533.4693,144.6094,673.0096
2058,_SFOEFucdEeet0YmmfbMwkw,CF1,810.0,771.0281,1237.8275,533.4693,144.6094,85.3219
2059,_SFOEtucdEeet0YmmfbMwkw,CF1,810.0,852.1045,789.2058,533.4693,677.3829,85.3219
2060,_SFOFVucdEeet0YmmfbMwkw,CF1,810.0,852.1045,789.2058,419.0,677.3829,85.3219
2061,_SFOEIecdEeet0YmmfbMwkw,CF1,1356.8449,852.1045,789.2058,419.0,677.3829,616.8803
2062,_SFOEMOcdEeet0YmmfbMwkw,CF2,1356.8449,264.71,789.2058,419.0,677.3829,616.8803
2063,_SFOEwecdEeet0YmmfbMwkw,CF1,1356.8449,264.71,789.2058,909.1643,677.3829,616.8803
2064,_SFOE0OcdEeet0YmmfbMwkw,CF2,967.5459,264.71,789.2058,909.1643,677.3829,616.8803
2065,_SFOFYecdEeet0YmmfbMwkw,CF1,967.5459,796.0281,789.2058,909.1643,677.3829,616.8803
2066,_SFOFcOcdEeet0YmmfbMwkw,CF2,967.5459,796.0281,789.2058,551.4693,677.3829,616.8803
2067,_SFOER-cdEeet0YmmfbMwkw,CF2,634.0,796.0281,789.2058,551.4693,677.3829,616.8803
2068,_SFOE5-cdEeet0YmmfbMwkw,CF2,634.0,796.0281,902.2058,551.4693,866.5629,616.8803
2069,_SFOFh-cdEeet0YmmfbMwkw,CF2,634.0,796.0281,902.2058,246.8451,866.5629,616.8803
2070,_SFOrc-cdEeet0YmmfbMwkw,CF1,992.5459,796.0281,902.2058,246.8451,866.5629,804.5826
2071,_SFOsE-cdEeet0YmmfbMwkw,CF1,992.5459,796.0281,1032.4484,246.8451,968.9107,804.5826
2072,_SFSU9ecdEeet0YmmfbMwkw,CF1,992.5459,796.0281,1032.4484,574.4693,968.9107,804.5826
2073,_SFSVlecdEeet0YmmfbMwkw,CF1,1075.5459,796.0281,463.4495,574.4693,968.9107,913.5271
2074,_SFOraecdEeet0YmmfbMwkw,CF1,1075.5459,992.0982,463.4495,574.4693,968.9107,913.5271
2075,_SFOsCecdEeet0YmmfbMwkw,CF1,1075.5459,992.0982,463.4495,644.4693,669.0258,913.5271
2076,_SFSU6-cdEeet0YmmfbMwkw,CF1,1158.0459,992.0982,893.2058,644.4693,668.8716,913.5271
2077,_SFSVi-cdEeet0YmmfbMwkw,CF1,1158.0459,1090.5629,893.2058,644.4693,529.3829,668.4488
2078,_SFSWK-cdEeet0YmmfbMwkw,CF3,1158.0459,1090.5629,893.2058,749.5082,529.3829,668.2264
2079,_SFSWQecdEeet0YmmfbMwkw,CF1,548.0,1090.5629,893.2058,749.5082,529.3829,468.8803
2080,_SFOroOcdEeet0YmmfbMwkw,CF2,548.0,1090.5629,893.2058,749.5082,529.3829,468.8803
2081,_SFOsQOcdEeet0YmmfbMwkw,CF2,548.0,648.0281,893.2058,163.69899999999998,529.3829,468.8803
2082,_SFSVIucdEeet0YmmfbMwkw,CF2,1100.5459,648.0281,702.6742,163.69899999999998,529.3829,468.8803
2083,_SFSVwucdEeet0YmmfbMwkw,CF2,1100.5459,648.0281,702.6742,163.69899999999998,529.3829,468.8803
2084,_SFSWy-cdEeet0YmmfbMwkw,CF1,1100.5459,648.0281,702.6742,740.4693,529.3829,468.8803
2085,_SFSW4ecdEeet0YmmfbMwkw,CF3,1100.5459,648.0281,702.6742,740.4693,529.3829,468.8803
2086,_SFSW7ecdEeet0YmmfbMwkw,CF2,1100.5459,648.0281,1153.9502,740.4693,642.3829,468.8803
2087,_SFS8AOcdEeet0YmmfbMwkw,CF1,1100.5459,648.0281,1153.9502,740.4693,642.3829,468.8803
2088,_SEu7jecdEeet0YmmfbMwkw,CF1,1100.5459,648.0281,1153.9502,740.4693,642.3829,581.8803
2089,_SEvipucdEeet0YmmfbMwkw,CF3,1100.5459,648.0281,444.4495,740.4693,772.5007,581.8803
2090,_SEuUO-cdEeet0YmmfbMwkw,CF1,1100.5459,761.0281,444.4495,740.4693,772.5007,581.8803
2091,_SEu7g-cdEeet0YmmfbMwkw,CF1,1320.3952,761.0281,444.4495,740.4693,201.7918,712.0502
2092,_SEuUbecdEeet0YmmfbMwkw,CF2,1320.3952,761.0281,897.2058,740.4693,201.7918,712.0502
2093,_SEu7tecdEeet0YmmfbMwkw,CF2,1320.3952,891.1289999999999,897.2058,887.9818,201.7918,143.585
2094,_SEuUY-cdEeet0YmmfbMwkw,CF1,1466.664,891.1289999999999,897.2058,887.9818,633.3829,143.585
2095,_SEvio-cdEeet0YmmfbMwkw,CF1,1466.664,321.8171,924.2058,887.9818,633.3829,143.585
2096,_SEuUQucdEeet0YmmfbMwkw,CF1,1466.664,321.8171,924.2058,984.5672,633.3829,572.8803
2097,_SEu7iucdEeet0YmmfbMwkw,CF3,1466.664,321.8171,924.2058,984.5672,633.3829,572.8803
2098,_SEwJrOcdEeet0YmmfbMwkw,CF3,2042.2767,752.0281,924.2058,984.5672,633.3829,572.8803
2099,_SEwwpOcdEeet0YmmfbMwkw,CF1,2038.7767,752.0281,1061.8543,984.5672,633.3829,572.8803
2100,_SExXkecdEeet0YmmfbMwkw,CF3,952.5459,752.0281,1061.8543,656.6481,444.6027,572.8803
2101,_SExYMecdEeet0YmmfbMwkw,CF1,952.5459,752.0281,1061.8543,656.5811,444.6027,572.8803
2102,_SEx_HucdEeet0YmmfbMwkw,CF3,952.5459,752.0281,1061.8543,721.4693,444.6027,886.755
2103,_SEymC-cdEeet0YmmfbMwkw,CF1,952.5459,752.0281,1061.8543,721.4693,444.6027,886.5139999999999
2104,_SEviuucdEeet0YmmfbMwkw,CF2,952.5459,986.2535,683.4641,721.4693,906.9828,381.7549
2105,_SE4FQucdEeet0YmmfbMwkw,CF3,952.5459,986.0432,683.4641,721.4693,906.9828,381.7549
2106,_SE4F4ucdEeet0YmmfbMwkw,CF3,952.5459,563.3811,683.4641,721.4693,906.9828,381.7549
2107,_SEu7n-cdEeet0YmmfbMwkw,CF1,952.5459,563.3811,777.2058,721.4693,182.7918,381.7549
2108,_SEu7pecdEeet0YmmfbMwkw,CF1,952.5459,563.3811,777.2058,721.4693,182.7918,831.1886
2109,_SEu7sOcdEeet0YmmfbMwkw,CF1,1065.5459,563.3811,1117.8543,721.4693,182.7918,831.1886
2110,_SEvizucdEeet0YmmfbMwkw,CF2,1065.5459,1008.5194,1117.8543,721.4693,637.3829,831.1886
2111,_SEvi2OcdEeet0YmmfbMwkw,CF2,1065.5459,1008.5194,1117.8543,635.4693,637.3829,124.585
2112,_SEu7xecdEeet0YmmfbMwkw,CF1,1197.5459,1008.5194,693.6742,635.4693,637.3829,124.585
2113,_SEu7uucdEeet0YmmfbMwkw,CF1,1197.5459,302.8171,693.6742,635.4693,664.3829,124.585
2114,_SEvixOcdEeet0YmmfbMwkw,CF2,607.0,302.8171,693.6742,787.5205,664.3829,576.8803
2115,_SEvi5OcdEeet0YmmfbMwkw,CF2,607.0,302.8171,693.6742,787.5205,664.3829,576.8803
2116,_SEwJr-cdEeet0YmmfbMwkw,CF2,607.0,756.0281,693.6742,220.7782,664.3829,576.8803
2117,_SEwwp-cdEeet0YmmfbMwkw,CF2,1056.5459,756.0281,693.6742,220.7782,797.5629,603.8803
2118,_SEwJwecdEeet0YmmfbMwkw,CF2,1056.5459,756.0281,670.1623,220.7782,797.5629,603.8803
2119,_SEwwuecdEeet0YmmfbMwkw,CF2,1056.5459,783.0281,670.1623,735.4693,797.5629,603.8803
2120,_SEwJpecdEeet0YmmfbMwkw,CF2,1056.5459,783.0281,670.1623,735.4693,797.5629,603.8803
2121,_SEwwnecdEeet0YmmfbMwkw,CF2,1056.5459,783.0281,560.8284,735.4693,797.5629,739.5826
2122,_SEwwz-cdEeet0YmmfbMwkw,CF2,1056.5459,783.0281,560.8284,735.4693,421.4849,739.5826
2123,_SEu7tecdEeet0YmmfbMwkw,CF2,2942.6614,918.0982,560.8284,735.4693,421.4849,739.5826
2124,_SEzM_ucdEeet0YmmfbMwkw,CF3,2933.6614,918.0982,560.8284,735.4693,421.4849,739.5826
2125,_SEz0QOcdEeet0YmmfbMwkw,CF1,856.5,918.0982,560.8284,914.798,517.3829,739.5826
2126,_SEz0YucdEeet0YmmfbMwkw,CF3,856.5,918.0982,560.8284,914.7254,517.3829,355.585
2127,_SExXpucdEeet0YmmfbMwkw,CF1,856.5,918.0982,610.0,462.1303,850.5629,355.585
2128,_SExXiucdEeet0YmmfbMwkw,CF1,856.5,540.2894,610.0,462.1303,850.5629,355.585
2129,_SE23mOcdEeet0YmmfbMwkw,CF1,1348.8449,540.2894,610.0,462.1303,850.5629,456.8803
2130,_SE23gucdEeet0YmmfbMwkw,CF1,1348.8449,540.2894,550.8284,462.1303,452.6027,456.8803
2131,_SExYKucdEeet0YmmfbMwkw,CF1,1348.8449,636.0281,550.8284,903.1643,452.6027,790.5826
2132,_SE23vucdEeet0YmmfbMwkw,CF1,588.0,636.0281,550.8284,903.1643,452.6027,790.5826
2133,_SExXzOcdEeet0YmmfbMwkw,CF1,588.0,974.0982,522.8284,903.1643,452.6027,790.5826
2134,_SEz0R-cdEeet0YmmfbMwkw,CF1,588.0,974.0982,522.8284,201.7782,452.6027,372.7549
2135,_SEu7jecdEeet0YmmfbMwkw,CF3,1060.5459,974.0982,522.8284,201.7782,452.6027,372.7549
2136,_SE7Io-cdEeet0YmmfbMwkw,CF3,1060.5459,571.3811,809.2058,201.7782,408.3026,372.7549
2137,_SE-MhecdEeet0YmmfbMwkw,CF3,1060.5459,571.3811,809.2058,632.4693,408.3026,372.7549
2138,_SE23gucdEeet0YmmfbMwkw,CF1,1087.5459,571.3811,809.2058,632.4693,408.3026,372.7549
2139,_SExYKucdEeet0YmmfbMwkw,CF3,1087.5459,571.3811,1244.8275,632.4693,299.0794,372.7549
2140,_SE1B6-cdEeet0YmmfbMwkw,CF1,1087.5459,571.3811,1244.8275,656.4693,299.0794,350.3219
2141,_SE5TmucdEeet0YmmfbMwkw,CF1,1087.5459,571.3811,1244.8275,656.4693,299.0794,350.3219
2142,_SE57PecdEeet0YmmfbMwkw,CF1,1246.3952,527.1544,1244.8275,656.4693,299.0794,350.3219
2143,_SE3efucdEeet0YmmfbMwkw,CF2,1246.3952,527.1544,1244.8275,656.4693,299.0794,241.0
2144,_SEwJt-cdEeet0YmmfbMwkw,CF1,1246.3952,527.1544,1244.8275,813.9818,299.0794,241.0
2145,_SE56uecdEeet0YmmfbMwkw,CF2,1246.3952,419.0,1244.8275,813.9818,348.1972,241.0
2146,_SE-zTOcdEeet0YmmfbMwkw,CF2,1246.3952,419.0,1244.8275,813.9818,348.1972,241.0
2147,_SEx-rucdEeet0YmmfbMwkw,CF1,832.0,419.0,1244.8275,813.9818,348.1972,241.0
2148,_SFETJ-cdEeet0YmmfbMwkw,CF1,832.0,419.0,1243.8275,813.9818,289.0794,241.0
2149,_SFLBz-cdEeet0YmmfbMwkw,CF3,832.0,419.0,1243.8275,439.0792,289.0794,290.1699
2150,_SEu7oecdEeet0YmmfbMwkw,CF1,940.5459,419.0,474.6458,439.0792,289.0794,290.1699
2151,_SE23gucdEeet0YmmfbMwkw,CF1,940.5459,468.0801,474.6458,439.0792,261.0794,290.1699
2152,_SE23mOcdEeet0YmmfbMwkw,CF1,1302.3952,468.0801,474.6458,529.4693,261.0794,231.0
2153,_SEz0QOcdEeet0YmmfbMwkw,CF1,1302.3952,468.0801,773.2058,529.4693,261.0794,231.0
2154,_SEvinOcdEeet0YmmfbMwkw,CF1,1302.3952,409.0,773.2058,869.9818,549.3829,231.0
2155,_SE23vucdEeet0YmmfbMwkw,CF1,864.5,409.0,773.2058,869.9818,549.3829,203.0
2156,_SEuUfecdEeet0YmmfbMwkw,CF1,864.5,409.0,994.3891,869.9818,549.3829,203.0
2157,_SEzNFecdEeet0YmmfbMwkw,CF1,864.5,381.0,994.3891,470.1303,975.9107,203.0
2158,_SEz0QOcdEeet0YmmfbMwkw,CF2,864.5,381.0,994.3891,470.1303,975.9107,488.8803
2159,_SEzz3OcdEeet0YmmfbMwkw,CF1,864.5,381.0,1236.8275,470.1303,975.9107,488.8803
2160,_SEuUd-cdEeet0YmmfbMwkw,CF1,864.5,668.0281,1236.8275,470.1303,975.9107,488.8803
2161,_SEuUbecdEeet0YmmfbMwkw,CF2,817.0,668.0281,1236.8275,470.1303,975.9107,912.5271
2162,_SEz0d-cdEeet0YmmfbMwkw,CF2,817.0,668.0281,836.2058,470.1303,975.9107,912.5271
2163,_SE0bNecdEeet0YmmfbMwkw,CF1,817.0,798.3507,836.2058,426.0,975.9107,912.5271
2164,_SE1B8ucdEeet0YmmfbMwkw,CF3,706.0,798.2052,836.2058,426.0,975.9107,912.5271
2165,_SE1CkucdEeet0YmmfbMwkw,CF1,706.0,1097.5629,439.4495,426.0,975.9107,912.5271
2166,_SE2Qd-cdEeet0YmmfbMwkw,CF1,706.0,1097.5629,439.4495,347.9031,732.0662,912.5271
2167,_SE23oOcdEeet0YmmfbMwkw,CF1,706.0,1097.5629,439.4495,347.9031,731.9119999999999,912.5271
2168,_SE3ehucdEeet0YmmfbMwkw,CF1,706.0,1097.5629,1137.8543,347.9031,212.9459,912.5271
2169,_SE2QWecdEeet0YmmfbMwkw,CF3,706.0,1097.5629,1137.8543,347.9031,212.9459,912.5271
