,Optimal_Affected_Component_Uid,Optimal_Failure,sqt
837,_SFOFYecdEeet0YmmfbMwkw,CF1,3.4814
838,_SFOFYecdEeet0YmmfbMwkw,CF1,3.4814
839,_SFOFYecdEeet0YmmfbMwkw,CF1,3.4814
840,_SFGu0ecdEeet0YmmfbMwkw,CF1,6.1518
841,_SFGu0ecdEeet0YmmfbMwkw,CF1,6.1518
842,_SFGu0ecdEeet0YmmfbMwkw,CF1,6.1518
843,_SFGu0ecdEeet0YmmfbMwkw,CF1,6.1518
844,_SFGu0ecdEeet0YmmfbMwkw,CF1,6.1518
845,_SFGu0ecdEeet0YmmfbMwkw,CF1,6.1518
846,_SEz0YucdEeet0YmmfbMwkw,CF3,3.8593
847,_SEz0YucdEeet0YmmfbMwkw,CF3,3.8593
848,_SEz0YucdEeet0YmmfbMwkw,CF3,3.8593
849,_SFM27OcdEeet0YmmfbMwkw,CF3,10.1812
850,_SFM27OcdEeet0YmmfbMwkw,CF3,10.1812
851,_SFM27OcdEeet0YmmfbMwkw,CF3,10.1812
852,_SEvio-cdEeet0YmmfbMwkw,CF3,153.1082
853,_SEvio-cdEeet0YmmfbMwkw,CF3,152.5725
854,_SFACAucdEeet0YmmfbMwkw,CF2,6.0908
855,_SFACAucdEeet0YmmfbMwkw,CF2,6.0908
856,_SFACAucdEeet0YmmfbMwkw,CF2,6.0908
857,_SFACAucdEeet0YmmfbMwkw,CF2,6.0908
858,_SFACAucdEeet0YmmfbMwkw,CF2,6.0908
859,_SFACAucdEeet0YmmfbMwkw,CF2,6.0908
860,_SFETHecdEeet0YmmfbMwkw,CF3,13.0975
861,_SFETHecdEeet0YmmfbMwkw,CF3,13.0975
862,_SFOD--cdEeet0YmmfbMwkw,CF1,10.1872
863,_SFOD--cdEeet0YmmfbMwkw,CF1,10.1872
864,_SFOD--cdEeet0YmmfbMwkw,CF1,10.1872
865,_SE-Mo-cdEeet0YmmfbMwkw,CF1,2.2361
866,_SE-Mo-cdEeet0YmmfbMwkw,CF1,2.2361
867,_SE-Mo-cdEeet0YmmfbMwkw,CF1,2.2361
868,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.4404
869,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.4404
870,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.4404
871,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.4404
872,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.4404
873,_SFDFk-cdEeet0YmmfbMwkw,CF2,3.4404
874,_SFKaW-cdEeet0YmmfbMwkw,CF3,6.1798
875,_SFKaW-cdEeet0YmmfbMwkw,CF3,6.1798
876,_SFKaW-cdEeet0YmmfbMwkw,CF3,6.1798
877,_SFTjB-cdEeet0YmmfbMwkw,CF3,3.3026
878,_SFTjB-cdEeet0YmmfbMwkw,CF3,3.3026
879,_SFKZ7ecdEeet0YmmfbMwkw,CF1,3.4614
880,_SFKZ7ecdEeet0YmmfbMwkw,CF1,3.4614
881,_SFKZ7ecdEeet0YmmfbMwkw,CF1,3.4614
882,_SFDFaecdEeet0YmmfbMwkw,CF3,6.5374
883,_SFDFaecdEeet0YmmfbMwkw,CF3,6.5374
884,_SFMPBucdEeet0YmmfbMwkw,CF2,2.9635
885,_SFMPBucdEeet0YmmfbMwkw,CF2,2.9635
886,_SFMPBucdEeet0YmmfbMwkw,CF2,2.9635
887,_SFM1w-cdEeet0YmmfbMwkw,CF2,13.1125
888,_SFM1w-cdEeet0YmmfbMwkw,CF2,13.1125
889,_SFM1w-cdEeet0YmmfbMwkw,CF2,13.1125
890,_SE-zPOcdEeet0YmmfbMwkw,CF1,3.8463
891,_SE-zPOcdEeet0YmmfbMwkw,CF1,3.8463
892,_SE-zPOcdEeet0YmmfbMwkw,CF1,3.8463
893,_SE2QYOcdEeet0YmmfbMwkw,CF1,11.4855
894,_SE2QYOcdEeet0YmmfbMwkw,CF1,11.4855
895,_SE2QYOcdEeet0YmmfbMwkw,CF1,11.4855
896,_SFOD9OcdEeet0YmmfbMwkw,CF1,6.2178
897,_SFOD9OcdEeet0YmmfbMwkw,CF1,6.2178
898,_SFOD9OcdEeet0YmmfbMwkw,CF1,6.2178
899,_SFOq5ecdEeet0YmmfbMwkw,CF3,120.7819
900,_SFOq5ecdEeet0YmmfbMwkw,CF3,120.4401
901,_SE23mOcdEeet0YmmfbMwkw,CF1,6.0228
902,_SE23mOcdEeet0YmmfbMwkw,CF1,6.0228
903,_SE23mOcdEeet0YmmfbMwkw,CF1,6.0228
904,_SE23mOcdEeet0YmmfbMwkw,CF1,6.0228
905,_SE23mOcdEeet0YmmfbMwkw,CF1,6.0228
906,_SE23mOcdEeet0YmmfbMwkw,CF1,6.0228
907,_SE-zMOcdEeet0YmmfbMwkw,CF2,6.0158
908,_SE-zMOcdEeet0YmmfbMwkw,CF2,6.0158
909,_SExYMecdEeet0YmmfbMwkw,CF1,10.1632
910,_SExYMecdEeet0YmmfbMwkw,CF1,10.1632
911,_SExYMecdEeet0YmmfbMwkw,CF1,10.1632
912,_SFLAcecdEeet0YmmfbMwkw,CF1,9.0223
913,_SFLAcecdEeet0YmmfbMwkw,CF1,9.0223
914,_SFLAcecdEeet0YmmfbMwkw,CF1,9.0223
915,_SFJyC-cdEeet0YmmfbMwkw,CF3,6.1648
916,_SFJyC-cdEeet0YmmfbMwkw,CF3,6.1648
917,_SFJyC-cdEeet0YmmfbMwkw,CF3,6.1648
918,_SE_a3ucdEeet0YmmfbMwkw,CF1,6.0538
919,_SE_a3ucdEeet0YmmfbMwkw,CF1,6.0538
920,_SE_a3ucdEeet0YmmfbMwkw,CF1,6.0538
921,_SE-zTOcdEeet0YmmfbMwkw,CF2,3.3944
922,_SE-zTOcdEeet0YmmfbMwkw,CF2,3.3944
923,_SE-zTOcdEeet0YmmfbMwkw,CF2,3.3944
924,_SFGH8ucdEeet0YmmfbMwkw,CF1,6.1468
925,_SFGH8ucdEeet0YmmfbMwkw,CF1,6.1468
926,_SFGH8ucdEeet0YmmfbMwkw,CF1,6.1468
927,_SE-MjecdEeet0YmmfbMwkw,CF3,6.5284
928,_SE-MjecdEeet0YmmfbMwkw,CF3,6.5284
929,_SE-MjecdEeet0YmmfbMwkw,CF3,6.5284
930,_SFLBDucdEeet0YmmfbMwkw,CF3,11.4915
931,_SFLBDucdEeet0YmmfbMwkw,CF3,11.4915
932,_SFLBDucdEeet0YmmfbMwkw,CF3,11.4915
933,_SFHV1-cdEeet0YmmfbMwkw,CF1,3.8863
934,_SFHV1-cdEeet0YmmfbMwkw,CF1,3.8863
935,_SFHV1-cdEeet0YmmfbMwkw,CF1,3.8863
936,_SFDFBecdEeet0YmmfbMwkw,CF2,3.659
937,_SFDFBecdEeet0YmmfbMwkw,CF2,3.659
938,_SFDFBecdEeet0YmmfbMwkw,CF2,3.659
939,_SFCeQucdEeet0YmmfbMwkw,CF3,8.9953
940,_SFCeQucdEeet0YmmfbMwkw,CF3,8.9953
941,_SFCeQucdEeet0YmmfbMwkw,CF3,8.9953
942,_SFCeQucdEeet0YmmfbMwkw,CF3,8.9953
943,_SFCeQucdEeet0YmmfbMwkw,CF3,8.9953
944,_SE6h2-cdEeet0YmmfbMwkw,CF1,6.0328
945,_SE6h2-cdEeet0YmmfbMwkw,CF1,6.0328
946,_SE6h2-cdEeet0YmmfbMwkw,CF1,6.0328
947,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.4394
948,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.4394
949,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.4394
950,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.4394
951,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.4394
952,_SFDEU-cdEeet0YmmfbMwkw,CF2,3.4394
953,_SFBPjOcdEeet0YmmfbMwkw,CF1,3.8663
954,_SFBPjOcdEeet0YmmfbMwkw,CF1,3.8663
955,_SFBPjOcdEeet0YmmfbMwkw,CF1,3.8663
956,_SFJyzecdEeet0YmmfbMwkw,CF1,3.8873
957,_SFJyzecdEeet0YmmfbMwkw,CF1,3.8873
958,_SFJyzecdEeet0YmmfbMwkw,CF1,3.8873
959,_SE9kwOcdEeet0YmmfbMwkw,CF1,6.0488
960,_SE9kwOcdEeet0YmmfbMwkw,CF1,6.0488
961,_SE9kwOcdEeet0YmmfbMwkw,CF1,6.0488
962,_SE9kwOcdEeet0YmmfbMwkw,CF1,6.0488
963,_SE9kwOcdEeet0YmmfbMwkw,CF1,6.0488
964,_SE9kwOcdEeet0YmmfbMwkw,CF1,6.0488
965,_SE9kwOcdEeet0YmmfbMwkw,CF1,6.0488
966,_SFCeTucdEeet0YmmfbMwkw,CF3,6.1138
967,_SFCeTucdEeet0YmmfbMwkw,CF3,6.1138
968,_SFCeTucdEeet0YmmfbMwkw,CF3,6.1138
969,_SFCeTucdEeet0YmmfbMwkw,CF3,6.1138
970,_SFKZ2ecdEeet0YmmfbMwkw,CF2,13.1025
971,_SFKZ2ecdEeet0YmmfbMwkw,CF2,13.1025
972,_SEymFucdEeet0YmmfbMwkw,CF3,97.65700000000001
973,_SEymFucdEeet0YmmfbMwkw,CF3,97.0886
974,_SFS-WucdEeet0YmmfbMwkw,CF3,138.0004
975,_SFS-WucdEeet0YmmfbMwkw,CF3,137.6011
976,_SFLBz-cdEeet0YmmfbMwkw,CF3,2.7271
977,_SFLBz-cdEeet0YmmfbMwkw,CF3,2.7271
978,_SFLBz-cdEeet0YmmfbMwkw,CF3,2.7271
979,_SFS97OcdEeet0YmmfbMwkw,CF2,3.68
980,_SFS97OcdEeet0YmmfbMwkw,CF2,3.68
981,_SFS97OcdEeet0YmmfbMwkw,CF2,3.68
982,_SFLAXecdEeet0YmmfbMwkw,CF2,6.1838
983,_SFLAXecdEeet0YmmfbMwkw,CF2,6.1838
984,_SFLAXecdEeet0YmmfbMwkw,CF2,6.1838
985,_SFLAXecdEeet0YmmfbMwkw,CF2,6.1838
986,_SFLBB-cdEeet0YmmfbMwkw,CF3,6.1898
987,_SFLBB-cdEeet0YmmfbMwkw,CF3,6.1898
988,_SFLBB-cdEeet0YmmfbMwkw,CF3,6.1898
989,_SFLn5ecdEeet0YmmfbMwkw,CF3,9.0263
990,_SFLn5ecdEeet0YmmfbMwkw,CF3,9.0263
991,_SFLn5ecdEeet0YmmfbMwkw,CF3,9.0263
992,_SFLnUecdEeet0YmmfbMwkw,CF1,6.1988
993,_SFLnUecdEeet0YmmfbMwkw,CF1,6.1988
994,_SFLnUecdEeet0YmmfbMwkw,CF1,6.1988
995,_SFS91ecdEeet0YmmfbMwkw,CF2,2.9675
996,_SFS91ecdEeet0YmmfbMwkw,CF2,2.9675
997,_SFS91ecdEeet0YmmfbMwkw,CF2,2.9675
998,_SFGvcecdEeet0YmmfbMwkw,CF3,6.1578
999,_SFGvcecdEeet0YmmfbMwkw,CF3,6.1578
1000,_SFGvcecdEeet0YmmfbMwkw,CF3,6.1578
1001,_SE5TtucdEeet0YmmfbMwkw,CF1,6.4381
1002,_SE5TtucdEeet0YmmfbMwkw,CF1,6.4381
1003,_SE5TtucdEeet0YmmfbMwkw,CF1,6.4381
1004,_SE2Qd-cdEeet0YmmfbMwkw,CF1,13.0835
1005,_SE2Qd-cdEeet0YmmfbMwkw,CF1,13.0835
1006,_SE2Qd-cdEeet0YmmfbMwkw,CF1,13.0835
1007,_SFOsK-cdEeet0YmmfbMwkw,CF3,4.67
1008,_SFOsK-cdEeet0YmmfbMwkw,CF3,4.67
1009,_SFCeSucdEeet0YmmfbMwkw,CF3,6.5354
1010,_SFCeSucdEeet0YmmfbMwkw,CF3,6.5354
1011,_SE3epOcdEeet0YmmfbMwkw,CF3,3.4004
1012,_SE3epOcdEeet0YmmfbMwkw,CF3,3.4004
1013,_SE3epOcdEeet0YmmfbMwkw,CF3,3.4004
1014,_SFMPZecdEeet0YmmfbMwkw,CF2,6.2068
1015,_SFMPZecdEeet0YmmfbMwkw,CF2,6.2068
1016,_SFMPZecdEeet0YmmfbMwkw,CF2,6.2068
1017,_SFMPZecdEeet0YmmfbMwkw,CF2,6.2068
1018,_SFMPZecdEeet0YmmfbMwkw,CF2,6.2068
1019,_SFMPZecdEeet0YmmfbMwkw,CF2,6.2068
1020,_SFOrc-cdEeet0YmmfbMwkw,CF1,9.0413
1021,_SFOrc-cdEeet0YmmfbMwkw,CF1,9.0413
1022,_SFOrc-cdEeet0YmmfbMwkw,CF1,9.0413
1023,_SE-MhecdEeet0YmmfbMwkw,CF1,8.9683
1024,_SE-MhecdEeet0YmmfbMwkw,CF1,8.9683
1025,_SE-MhecdEeet0YmmfbMwkw,CF1,8.9683
1026,_SE-MhecdEeet0YmmfbMwkw,CF1,8.9683
1027,_SE-MhecdEeet0YmmfbMwkw,CF1,8.9683
1028,_SE1B8ucdEeet0YmmfbMwkw,CF3,10.1532
1029,_SE1B8ucdEeet0YmmfbMwkw,CF3,10.1532
1030,_SE1B8ucdEeet0YmmfbMwkw,CF3,10.1532
1031,_SFE6ZucdEeet0YmmfbMwkw,CF1,6.1318
1032,_SFE6ZucdEeet0YmmfbMwkw,CF1,6.1318
1033,_SFE6ZucdEeet0YmmfbMwkw,CF1,6.1318
1034,_SFE6ZucdEeet0YmmfbMwkw,CF1,6.1318
1035,_SEvi5OcdEeet0YmmfbMwkw,CF2,2.7051
1036,_SEvi5OcdEeet0YmmfbMwkw,CF2,2.7051
1037,_SEvi5OcdEeet0YmmfbMwkw,CF2,2.7051
1038,_SFDFYecdEeet0YmmfbMwkw,CF3,8.9973
1039,_SFDFYecdEeet0YmmfbMwkw,CF3,8.9973
1040,_SFDFYecdEeet0YmmfbMwkw,CF3,8.9973
1041,_SFDFYecdEeet0YmmfbMwkw,CF3,8.9973
1042,_SFDFYecdEeet0YmmfbMwkw,CF3,8.9973
1043,_SFOEMOcdEeet0YmmfbMwkw,CF2,3.4794
1044,_SFOEMOcdEeet0YmmfbMwkw,CF2,3.4794
1045,_SFOEMOcdEeet0YmmfbMwkw,CF2,3.4794
1046,_SFJzYecdEeet0YmmfbMwkw,CF3,6.1708
1047,_SFJzYecdEeet0YmmfbMwkw,CF3,6.1708
1048,_SFJzYecdEeet0YmmfbMwkw,CF3,6.1708
1049,_SE9lYOcdEeet0YmmfbMwkw,CF3,6.0508
1050,_SE9lYOcdEeet0YmmfbMwkw,CF3,6.0508
1051,_SE9lYOcdEeet0YmmfbMwkw,CF3,6.0508
1052,_SFSWPecdEeet0YmmfbMwkw,CF3,6.5484
1053,_SFSWPecdEeet0YmmfbMwkw,CF3,6.5484
1054,_SFODgecdEeet0YmmfbMwkw,CF2,4.2051
1055,_SFODgecdEeet0YmmfbMwkw,CF2,4.2051
1056,_SFODgecdEeet0YmmfbMwkw,CF2,4.2051
1057,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4352
1058,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4352
1059,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4352
1060,_SFM2V-cdEeet0YmmfbMwkw,CF2,4.4352
1061,_SExXpucdEeet0YmmfbMwkw,CF1,6.4491
1062,_SExXpucdEeet0YmmfbMwkw,CF1,6.4491
1063,_SExXpucdEeet0YmmfbMwkw,CF1,6.4491
1064,_SExXpucdEeet0YmmfbMwkw,CF1,6.4491
1065,_SExXpucdEeet0YmmfbMwkw,CF1,6.4491
1066,_SExXpucdEeet0YmmfbMwkw,CF1,6.4491
1067,_SEz0SucdEeet0YmmfbMwkw,CF1,8.9903
1068,_SEz0SucdEeet0YmmfbMwkw,CF1,8.9903
1069,_SEz0SucdEeet0YmmfbMwkw,CF1,8.9903
1070,_SFLnRecdEeet0YmmfbMwkw,CF3,9.0283
1071,_SFLnRecdEeet0YmmfbMwkw,CF3,9.0283
1072,_SFLnRecdEeet0YmmfbMwkw,CF3,9.0283
1073,_SE56necdEeet0YmmfbMwkw,CF3,6.0278
1074,_SE56necdEeet0YmmfbMwkw,CF3,6.0278
1075,_SE56necdEeet0YmmfbMwkw,CF3,6.0278
1076,_SEymC-cdEeet0YmmfbMwkw,CF1,10.1662
1077,_SEymC-cdEeet0YmmfbMwkw,CF1,10.1662
1078,_SEymC-cdEeet0YmmfbMwkw,CF1,10.1662
1079,_SFOEFucdEeet0YmmfbMwkw,CF1,3.8903
1080,_SFOEFucdEeet0YmmfbMwkw,CF1,3.8903
1081,_SFOEFucdEeet0YmmfbMwkw,CF1,3.8903
1082,_SFABWOcdEeet0YmmfbMwkw,CF2,6.0858
1083,_SFABWOcdEeet0YmmfbMwkw,CF2,6.0858
1084,_SFABWOcdEeet0YmmfbMwkw,CF2,6.0858
1085,_SFABWOcdEeet0YmmfbMwkw,CF2,6.0858
1086,_SFABWOcdEeet0YmmfbMwkw,CF2,6.0858
1087,_SFABWOcdEeet0YmmfbMwkw,CF2,6.0858
1088,_SFS9HOcdEeet0YmmfbMwkw,CF3,196.0546
1089,_SFS9HOcdEeet0YmmfbMwkw,CF3,195.5066
1090,_SFDsX-cdEeet0YmmfbMwkw,CF3,6.1248
1091,_SFDsX-cdEeet0YmmfbMwkw,CF3,6.1248
1092,_SFDsX-cdEeet0YmmfbMwkw,CF3,6.1248
1093,_SFCeOOcdEeet0YmmfbMwkw,CF1,6.1118
1094,_SFCeOOcdEeet0YmmfbMwkw,CF1,6.1118
1095,_SFCeOOcdEeet0YmmfbMwkw,CF1,6.1118
1096,_SFS9EOcdEeet0YmmfbMwkw,CF3,191.4752
1097,_SFS9EOcdEeet0YmmfbMwkw,CF3,190.9068
1098,_SFGwEecdEeet0YmmfbMwkw,CF3,6.1588
1099,_SFGwEecdEeet0YmmfbMwkw,CF3,6.1588
1100,_SFGwEecdEeet0YmmfbMwkw,CF3,6.1588
1101,_SFLAZ-cdEeet0YmmfbMwkw,CF2,6.1848
1102,_SFLAZ-cdEeet0YmmfbMwkw,CF2,6.1848
1103,_SFLAZ-cdEeet0YmmfbMwkw,CF2,6.1848
1104,_SFLAZ-cdEeet0YmmfbMwkw,CF2,6.1848
1105,_SFOrhecdEeet0YmmfbMwkw,CF3,128.1189
1106,_SFOrhecdEeet0YmmfbMwkw,CF3,127.7518
1107,_SFGwPecdEeet0YmmfbMwkw,CF3,3.1798
1108,_SFGwPecdEeet0YmmfbMwkw,CF3,3.1798
1109,_SFGwPecdEeet0YmmfbMwkw,CF3,3.1798
1110,_SFABYucdEeet0YmmfbMwkw,CF2,6.0878
1111,_SFABYucdEeet0YmmfbMwkw,CF2,6.0878
1112,_SFABYucdEeet0YmmfbMwkw,CF2,6.0878
1113,_SFABYucdEeet0YmmfbMwkw,CF2,6.0878
1114,_SFLpG-cdEeet0YmmfbMwkw,CF1,6.2028
1115,_SFLpG-cdEeet0YmmfbMwkw,CF1,6.2028
1116,_SFLpG-cdEeet0YmmfbMwkw,CF1,6.2028
1117,_SFFhVucdEeet0YmmfbMwkw,CF2,3.667
1118,_SFFhVucdEeet0YmmfbMwkw,CF2,3.667
1119,_SFFhVucdEeet0YmmfbMwkw,CF2,3.667
1120,_SFOFSucdEeet0YmmfbMwkw,CF3,6.2238
1121,_SFOFSucdEeet0YmmfbMwkw,CF3,6.2238
1122,_SFS8hucdEeet0YmmfbMwkw,CF1,2.7311
1123,_SFS8hucdEeet0YmmfbMwkw,CF1,2.7311
1124,_SFS8hucdEeet0YmmfbMwkw,CF1,2.7311
1125,_SFBPiOcdEeet0YmmfbMwkw,CF2,15.468
1126,_SFBPiOcdEeet0YmmfbMwkw,CF2,15.468
1127,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.4351
1128,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.4351
1129,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.4351
1130,_SFDFbecdEeet0YmmfbMwkw,CF3,6.1198
1131,_SFDFbecdEeet0YmmfbMwkw,CF3,6.1198
1132,_SFDFbecdEeet0YmmfbMwkw,CF3,6.1198
1133,_SFDFbecdEeet0YmmfbMwkw,CF3,6.1198
1134,_SFDFbecdEeet0YmmfbMwkw,CF3,6.1198
1135,_SExYKucdEeet0YmmfbMwkw,CF1,6.0758
1136,_SExYKucdEeet0YmmfbMwkw,CF1,6.0758
1137,_SExYKucdEeet0YmmfbMwkw,CF1,6.0758
1138,_SEuUY-cdEeet0YmmfbMwkw,CF1,2.7041
1139,_SEuUY-cdEeet0YmmfbMwkw,CF1,2.7041
1140,_SEuUY-cdEeet0YmmfbMwkw,CF1,2.7041
1141,_SFCeP-cdEeet0YmmfbMwkw,CF3,210.7528
1142,_SFCeP-cdEeet0YmmfbMwkw,CF3,210.2602
1143,_SFLozucdEeet0YmmfbMwkw,CF2,3.1888
1144,_SFLozucdEeet0YmmfbMwkw,CF2,3.1888
1145,_SFLozucdEeet0YmmfbMwkw,CF2,3.1888
1146,_SFGvl-cdEeet0YmmfbMwkw,CF2,3.4534
1147,_SFGvl-cdEeet0YmmfbMwkw,CF2,3.4534
1148,_SFGvl-cdEeet0YmmfbMwkw,CF2,3.4534
1149,_SFE50OcdEeet0YmmfbMwkw,CF1,6.1288
1150,_SFE50OcdEeet0YmmfbMwkw,CF1,6.1288
1151,_SFE50OcdEeet0YmmfbMwkw,CF1,6.1288
1152,_SFE50OcdEeet0YmmfbMwkw,CF1,6.1288
1153,_SFE50OcdEeet0YmmfbMwkw,CF1,6.1288
1154,_SFE50OcdEeet0YmmfbMwkw,CF1,6.1288
1155,_SE9k_OcdEeet0YmmfbMwkw,CF2,3.4104
1156,_SE9k_OcdEeet0YmmfbMwkw,CF2,3.4104
1157,_SE9k_OcdEeet0YmmfbMwkw,CF2,3.4104
1158,_SFMQV-cdEeet0YmmfbMwkw,CF3,2.7301
1159,_SFMQV-cdEeet0YmmfbMwkw,CF3,2.7301
1160,_SFMQV-cdEeet0YmmfbMwkw,CF3,2.7301
1161,_SEwJ8-cdEeet0YmmfbMwkw,CF2,3.655
1162,_SEwJ8-cdEeet0YmmfbMwkw,CF2,3.655
1163,_SEwJ8-cdEeet0YmmfbMwkw,CF2,3.655
1164,_SFKaUecdEeet0YmmfbMwkw,CF2,6.1788
1165,_SFKaUecdEeet0YmmfbMwkw,CF2,6.1788
1166,_SFKaUecdEeet0YmmfbMwkw,CF2,6.1788
1167,_SFLB1OcdEeet0YmmfbMwkw,CF3,4.2041
1168,_SFLB1OcdEeet0YmmfbMwkw,CF3,4.2041
1169,_SFLB1OcdEeet0YmmfbMwkw,CF3,4.2041
1170,_SE0bNecdEeet0YmmfbMwkw,CF1,10.1522
1171,_SE0bNecdEeet0YmmfbMwkw,CF1,10.1522
1172,_SE0bNecdEeet0YmmfbMwkw,CF1,10.1522
1173,_SExYNOcdEeet0YmmfbMwkw,CF3,8.9873
1174,_SExYNOcdEeet0YmmfbMwkw,CF3,8.9873
1175,_SExYNOcdEeet0YmmfbMwkw,CF3,8.9873
1176,_SEviuucdEeet0YmmfbMwkw,CF2,16.1682
1177,_SEviuucdEeet0YmmfbMwkw,CF2,16.1682
1178,_SEviuucdEeet0YmmfbMwkw,CF2,16.1682
1179,_SE57SecdEeet0YmmfbMwkw,CF1,3.8493
1180,_SE57SecdEeet0YmmfbMwkw,CF1,3.8493
1181,_SE57SecdEeet0YmmfbMwkw,CF1,3.8493
1182,_SEx_TucdEeet0YmmfbMwkw,CF1,2.9535
1183,_SEx_TucdEeet0YmmfbMwkw,CF1,2.9535
1184,_SEx_TucdEeet0YmmfbMwkw,CF1,2.9535
1185,_SFOFRucdEeet0YmmfbMwkw,CF1,4.4512
1186,_SFOFRucdEeet0YmmfbMwkw,CF1,4.4512
1187,_SFOFRucdEeet0YmmfbMwkw,CF1,4.4512
1188,_SFApM-cdEeet0YmmfbMwkw,CF1,2.7091
1189,_SFApM-cdEeet0YmmfbMwkw,CF1,2.7091
1190,_SFApM-cdEeet0YmmfbMwkw,CF1,2.7091
1191,_SFFh5OcdEeet0YmmfbMwkw,CF2,3.4484
1192,_SFFh5OcdEeet0YmmfbMwkw,CF2,3.4484
1193,_SFFh5OcdEeet0YmmfbMwkw,CF2,3.4484
1194,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.9723
1195,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.9723
1196,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.9723
1197,_SFGu3ecdEeet0YmmfbMwkw,CF3,3.8833
1198,_SFGu3ecdEeet0YmmfbMwkw,CF3,3.8833
1199,_SFGu3ecdEeet0YmmfbMwkw,CF3,3.8833
1200,_SEvixOcdEeet0YmmfbMwkw,CF2,2.7081
1201,_SEvixOcdEeet0YmmfbMwkw,CF2,2.7081
1202,_SEvixOcdEeet0YmmfbMwkw,CF2,2.7081
1203,_SE9lducdEeet0YmmfbMwkw,CF3,6.0518
1204,_SE9lducdEeet0YmmfbMwkw,CF3,6.0518
1205,_SE9lducdEeet0YmmfbMwkw,CF3,6.0518
1206,_SFLol-cdEeet0YmmfbMwkw,CF2,6.4631
1207,_SFLol-cdEeet0YmmfbMwkw,CF2,6.4631
1208,_SFLol-cdEeet0YmmfbMwkw,CF2,6.4631
1209,_SFLol-cdEeet0YmmfbMwkw,CF2,6.4631
1210,_SFJysucdEeet0YmmfbMwkw,CF1,12.6827
1211,_SFJysucdEeet0YmmfbMwkw,CF1,12.6827
1212,_SFJysucdEeet0YmmfbMwkw,CF1,12.6827
1213,_SFESgecdEeet0YmmfbMwkw,CF1,3.8753
1214,_SFESgecdEeet0YmmfbMwkw,CF1,3.8753
1215,_SFESgecdEeet0YmmfbMwkw,CF1,3.8753
1216,_SFSWQecdEeet0YmmfbMwkw,CF1,6.2448
1217,_SFSWQecdEeet0YmmfbMwkw,CF1,6.2448
1218,_SFSWQecdEeet0YmmfbMwkw,CF1,6.2448
1219,_SFKabecdEeet0YmmfbMwkw,CF3,4.4442
1220,_SFKabecdEeet0YmmfbMwkw,CF3,4.4442
1221,_SFKabecdEeet0YmmfbMwkw,CF3,4.4442
1222,_SFOEpucdEeet0YmmfbMwkw,CF1,4.4502
1223,_SFOEpucdEeet0YmmfbMwkw,CF1,4.4502
1224,_SFOEpucdEeet0YmmfbMwkw,CF1,4.4502
1225,_SFE6cOcdEeet0YmmfbMwkw,CF3,6.1348
1226,_SFE6cOcdEeet0YmmfbMwkw,CF3,6.1348
1227,_SFE6cOcdEeet0YmmfbMwkw,CF3,6.1348
1228,_SFFhEucdEeet0YmmfbMwkw,CF3,9.0053
1229,_SFFhEucdEeet0YmmfbMwkw,CF3,9.0053
1230,_SFFhEucdEeet0YmmfbMwkw,CF3,9.0053
1231,_SE6h8ecdEeet0YmmfbMwkw,CF3,6.0338
1232,_SE6h8ecdEeet0YmmfbMwkw,CF3,6.0338
1233,_SE6h8ecdEeet0YmmfbMwkw,CF3,6.0338
1234,_SFFhr-cdEeet0YmmfbMwkw,CF3,12.6817
1235,_SFFhr-cdEeet0YmmfbMwkw,CF3,12.6817
1236,_SFFhr-cdEeet0YmmfbMwkw,CF3,12.6817
1237,_SFCeWucdEeet0YmmfbMwkw,CF1,3.8683
1238,_SFCeWucdEeet0YmmfbMwkw,CF1,3.8683
1239,_SFCeWucdEeet0YmmfbMwkw,CF1,3.8683
1240,_SFBPpucdEeet0YmmfbMwkw,CF2,3.4364
1241,_SFBPpucdEeet0YmmfbMwkw,CF2,3.4364
1242,_SFBPpucdEeet0YmmfbMwkw,CF2,3.4364
1243,_SFKao-cdEeet0YmmfbMwkw,CF2,2.7231
1244,_SFKao-cdEeet0YmmfbMwkw,CF2,2.7231
1245,_SFKao-cdEeet0YmmfbMwkw,CF2,2.7231
1246,_SFS9COcdEeet0YmmfbMwkw,CF3,9.0443
1247,_SFS9COcdEeet0YmmfbMwkw,CF3,9.0443
1248,_SFS9COcdEeet0YmmfbMwkw,CF3,9.0443
