,Optimal_Affected_Component_Uid,Optimal_Failure,log2
1244,_SE6h8ecdEeet0YmmfbMwkw,CF3,5.6683
1245,_SFCeWucdEeet0YmmfbMwkw,CF1,3.9879
1246,_SFCeWucdEeet0YmmfbMwkw,CF1,3.9879
1247,_SFCeWucdEeet0YmmfbMwkw,CF1,3.9879
1248,_SFBPpucdEeet0YmmfbMwkw,CF2,3.568
1249,_SFBPpucdEeet0YmmfbMwkw,CF2,3.568
1250,_SFBPpucdEeet0YmmfbMwkw,CF2,3.568
1251,_SFKao-cdEeet0YmmfbMwkw,CF2,2.7689
1252,_SFKao-cdEeet0YmmfbMwkw,CF2,2.7689
1253,_SFKao-cdEeet0YmmfbMwkw,CF2,2.7689
1254,_SFS9COcdEeet0YmmfbMwkw,CF3,7.7226
1255,_SFS9COcdEeet0YmmfbMwkw,CF3,7.7226
1256,_SFS9COcdEeet0YmmfbMwkw,CF3,7.7226
1257,_SFS9COcdEeet0YmmfbMwkw,CF3,7.7226
1258,_SEvisucdEeet0YmmfbMwkw,CF3,5.7013
1259,_SEvisucdEeet0YmmfbMwkw,CF3,5.7013
1260,_SEvisucdEeet0YmmfbMwkw,CF3,5.7013
1261,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.549
1262,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.549
1263,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.549
1264,_SFMPb-cdEeet0YmmfbMwkw,CF2,5.8433
1265,_SFMPb-cdEeet0YmmfbMwkw,CF2,5.8433
1266,_SFMPb-cdEeet0YmmfbMwkw,CF2,5.8433
1267,_SFMPb-cdEeet0YmmfbMwkw,CF2,5.8433
1268,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1269,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1270,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1271,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1272,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1273,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1274,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1275,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1276,_SE23gucdEeet0YmmfbMwkw,CF1,5.6553
1277,_SFLoA-cdEeet0YmmfbMwkw,CF2,2.7749
1278,_SFLoA-cdEeet0YmmfbMwkw,CF2,2.7749
1279,_SFLoA-cdEeet0YmmfbMwkw,CF2,2.7749
1280,_SFFhHucdEeet0YmmfbMwkw,CF3,5.7773
1281,_SFFhHucdEeet0YmmfbMwkw,CF3,5.7773
1282,_SFFhHucdEeet0YmmfbMwkw,CF3,5.7773
1283,_SFTjAecdEeet0YmmfbMwkw,CF3,4.6689
1284,_SFTjAecdEeet0YmmfbMwkw,CF3,4.6689
1285,_SE_aeucdEeet0YmmfbMwkw,CF2,3.5439999999999996
1286,_SE_aeucdEeet0YmmfbMwkw,CF2,3.5439999999999996
1287,_SE_aeucdEeet0YmmfbMwkw,CF2,3.5439999999999996
1288,_SFGvqecdEeet0YmmfbMwkw,CF2,3.8019
1289,_SFGvqecdEeet0YmmfbMwkw,CF2,3.8019
1290,_SFGvqecdEeet0YmmfbMwkw,CF2,3.8019
1291,_SE3eiucdEeet0YmmfbMwkw,CF1,3.9669
1292,_SE3eiucdEeet0YmmfbMwkw,CF1,3.9669
1293,_SE3eiucdEeet0YmmfbMwkw,CF1,3.9669
1294,_SEx-s-cdEeet0YmmfbMwkw,CF2,3.556
1295,_SEx-s-cdEeet0YmmfbMwkw,CF2,3.556
1296,_SEx-s-cdEeet0YmmfbMwkw,CF2,3.556
1297,_SFDsrecdEeet0YmmfbMwkw,CF2,3.7919
1298,_SFDsrecdEeet0YmmfbMwkw,CF2,3.7919
1299,_SFDsrecdEeet0YmmfbMwkw,CF2,3.7919
1300,_SE_aWucdEeet0YmmfbMwkw,CF1,6.0216
1301,_SE_aWucdEeet0YmmfbMwkw,CF1,6.0216
1302,_SFLohecdEeet0YmmfbMwkw,CF1,7.7096
1303,_SFLohecdEeet0YmmfbMwkw,CF1,7.7096
1304,_SFLohecdEeet0YmmfbMwkw,CF1,7.7096
1305,_SFOFh-cdEeet0YmmfbMwkw,CF2,3.3184
1306,_SFOFh-cdEeet0YmmfbMwkw,CF2,3.3184
1307,_SFOFh-cdEeet0YmmfbMwkw,CF2,3.3184
1308,_SE3efucdEeet0YmmfbMwkw,CF2,5.6603
1309,_SE3efucdEeet0YmmfbMwkw,CF2,5.6603
1310,_SE3efucdEeet0YmmfbMwkw,CF2,5.6603
1311,_SFLAj-cdEeet0YmmfbMwkw,CF1,2.7699
1312,_SFLAj-cdEeet0YmmfbMwkw,CF1,2.7699
1313,_SFLAj-cdEeet0YmmfbMwkw,CF1,2.7699
1314,_SFKZJecdEeet0YmmfbMwkw,CF3,7.7016
1315,_SFKZJecdEeet0YmmfbMwkw,CF3,7.7016
1316,_SFKZJecdEeet0YmmfbMwkw,CF3,7.7016
1317,_SEx-rucdEeet0YmmfbMwkw,CF1,3.0469999999999997
1318,_SEx-rucdEeet0YmmfbMwkw,CF1,3.0469999999999997
1319,_SEx-rucdEeet0YmmfbMwkw,CF1,3.0469999999999997
1320,_SFDrv-cdEeet0YmmfbMwkw,CF1,5.7563
1321,_SFDrv-cdEeet0YmmfbMwkw,CF1,5.7563
1322,_SFDrv-cdEeet0YmmfbMwkw,CF1,5.7563
1323,_SFETJ-cdEeet0YmmfbMwkw,CF1,2.7579
1324,_SFETJ-cdEeet0YmmfbMwkw,CF1,2.7579
1325,_SFETJ-cdEeet0YmmfbMwkw,CF1,2.7579
1326,_SE7vtucdEeet0YmmfbMwkw,CF1,3.2934
1327,_SE7vtucdEeet0YmmfbMwkw,CF1,3.2934
1328,_SE7vtucdEeet0YmmfbMwkw,CF1,3.2934
1329,_SFMQK-cdEeet0YmmfbMwkw,CF3,7.0865
1330,_SFMQK-cdEeet0YmmfbMwkw,CF3,7.0865
1331,_SFMQK-cdEeet0YmmfbMwkw,CF3,7.0865
1332,_SE3ehOcdEeet0YmmfbMwkw,CF2,7.0795
1333,_SE3ehOcdEeet0YmmfbMwkw,CF2,7.0795
1334,_SE3ehOcdEeet0YmmfbMwkw,CF2,7.0795
1335,_SFE5-OcdEeet0YmmfbMwkw,CF3,2.7569
1336,_SFE5-OcdEeet0YmmfbMwkw,CF3,2.7569
1337,_SFE5-OcdEeet0YmmfbMwkw,CF3,2.7569
1338,_SFS8AOcdEeet0YmmfbMwkw,CF1,3.3194
1339,_SFS8AOcdEeet0YmmfbMwkw,CF1,3.3194
1340,_SFS8AOcdEeet0YmmfbMwkw,CF1,3.3194
1341,_SE56vucdEeet0YmmfbMwkw,CF2,3.043
1342,_SE56vucdEeet0YmmfbMwkw,CF2,3.043
1343,_SE56vucdEeet0YmmfbMwkw,CF2,3.043
1344,_SFESoecdEeet0YmmfbMwkw,CF3,3.2994
1345,_SFESoecdEeet0YmmfbMwkw,CF3,3.2994
1346,_SFESoecdEeet0YmmfbMwkw,CF3,3.2994
1347,_SFDrbecdEeet0YmmfbMwkw,CF2,3.7899
1348,_SFDrbecdEeet0YmmfbMwkw,CF2,3.7899
1349,_SFDrbecdEeet0YmmfbMwkw,CF2,3.7899
1350,_SFSW0ucdEeet0YmmfbMwkw,CF3,87.0805
1351,_SFSW0ucdEeet0YmmfbMwkw,CF3,86.8175
1352,_SFFgkOcdEeet0YmmfbMwkw,CF3,2.7589
1353,_SFFgkOcdEeet0YmmfbMwkw,CF3,2.7589
1354,_SFFgkOcdEeet0YmmfbMwkw,CF3,2.7589
1355,_SFSVwucdEeet0YmmfbMwkw,CF2,3.0660000000000003
1356,_SFSVwucdEeet0YmmfbMwkw,CF2,3.0660000000000003
1357,_SFSVwucdEeet0YmmfbMwkw,CF2,3.0660000000000003
1358,_SFJzXecdEeet0YmmfbMwkw,CF3,6.1022
1359,_SFJzXecdEeet0YmmfbMwkw,CF3,6.1022
1360,_SFJzXecdEeet0YmmfbMwkw,CF3,6.1022
1361,_SFACJOcdEeet0YmmfbMwkw,CF1,3.9809
1362,_SFACJOcdEeet0YmmfbMwkw,CF1,3.9809
1363,_SFACJOcdEeet0YmmfbMwkw,CF1,3.9809
1364,_SFGveecdEeet0YmmfbMwkw,CF1,9.7561
1365,_SFGveecdEeet0YmmfbMwkw,CF1,9.7561
1366,_SFGveecdEeet0YmmfbMwkw,CF1,9.7561
1367,_SFGveecdEeet0YmmfbMwkw,CF1,9.7561
1368,_SFB2iucdEeet0YmmfbMwkw,CF2,5.7333
1369,_SFB2iucdEeet0YmmfbMwkw,CF2,5.7333
1370,_SFB2iucdEeet0YmmfbMwkw,CF2,5.7333
1371,_SFOElOcdEeet0YmmfbMwkw,CF1,5.8543
1372,_SFOElOcdEeet0YmmfbMwkw,CF1,5.8543
1373,_SFOElOcdEeet0YmmfbMwkw,CF1,5.8543
1374,_SFGvCecdEeet0YmmfbMwkw,CF2,3.8009
1375,_SFGvCecdEeet0YmmfbMwkw,CF2,3.8009
1376,_SFGvCecdEeet0YmmfbMwkw,CF2,3.8009
1377,_SE9k4ucdEeet0YmmfbMwkw,CF1,3.9739
1378,_SE9k4ucdEeet0YmmfbMwkw,CF1,3.9739
1379,_SE9k4ucdEeet0YmmfbMwkw,CF1,3.9739
1380,_SFDtCecdEeet0YmmfbMwkw,CF3,7.6866
1381,_SFDtCecdEeet0YmmfbMwkw,CF3,7.6866
1382,_SFDtCecdEeet0YmmfbMwkw,CF3,7.6866
1383,_SE7wA-cdEeet0YmmfbMwkw,CF2,5.6713
1384,_SE7wA-cdEeet0YmmfbMwkw,CF2,5.6713
1385,_SE7wA-cdEeet0YmmfbMwkw,CF2,5.6713
1386,_SFLAhecdEeet0YmmfbMwkw,CF3,9.7661
1387,_SFLAhecdEeet0YmmfbMwkw,CF3,9.7661
1388,_SFLAhecdEeet0YmmfbMwkw,CF3,9.7661
1389,_SFFhSucdEeet0YmmfbMwkw,CF3,3.3004
1390,_SFFhSucdEeet0YmmfbMwkw,CF3,3.3004
1391,_SFFhSucdEeet0YmmfbMwkw,CF3,3.3004
1392,_SFKanecdEeet0YmmfbMwkw,CF2,3.3064
1393,_SFKanecdEeet0YmmfbMwkw,CF2,3.3064
1394,_SFKanecdEeet0YmmfbMwkw,CF2,3.3064
1395,_SEvinOcdEeet0YmmfbMwkw,CF1,5.6993
1396,_SEvinOcdEeet0YmmfbMwkw,CF1,5.6993
1397,_SEvinOcdEeet0YmmfbMwkw,CF1,5.6993
1398,_SFKaeecdEeet0YmmfbMwkw,CF1,9.7631
1399,_SFKaeecdEeet0YmmfbMwkw,CF1,9.7631
1400,_SFKaeecdEeet0YmmfbMwkw,CF1,9.7631
1401,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.3492
1402,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.3492
1403,_SE-L2-cdEeet0YmmfbMwkw,CF1,67.3492
1404,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.3526
1405,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.3526
1406,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.3526
1407,_SFLBEecdEeet0YmmfbMwkw,CF1,7.7056
1408,_SFLBEecdEeet0YmmfbMwkw,CF1,7.7056
1409,_SFLBEecdEeet0YmmfbMwkw,CF1,7.7056
1410,_SFOrf-cdEeet0YmmfbMwkw,CF3,5.8623
1411,_SFOrf-cdEeet0YmmfbMwkw,CF3,5.8623
1412,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1413,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1414,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1415,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1416,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1417,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1418,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1419,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1420,_SEz0QOcdEeet0YmmfbMwkw,CF1,5.7153
1421,_SFDEvucdEeet0YmmfbMwkw,CF3,86.8945
1422,_SFDEvucdEeet0YmmfbMwkw,CF3,86.6315
1423,_SE3ehucdEeet0YmmfbMwkw,CF1,9.7421
1424,_SE3ehucdEeet0YmmfbMwkw,CF1,9.7421
1425,_SE3ehucdEeet0YmmfbMwkw,CF1,9.7421
1426,_SFSU6-cdEeet0YmmfbMwkw,CF1,5.8723
1427,_SFSU6-cdEeet0YmmfbMwkw,CF1,5.8723
1428,_SFSU6-cdEeet0YmmfbMwkw,CF1,5.8723
1429,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.6763
1430,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.6763
1431,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.6763
1432,_SE56w-cdEeet0YmmfbMwkw,CF2,3.534
1433,_SE56w-cdEeet0YmmfbMwkw,CF2,3.534
1434,_SE56w-cdEeet0YmmfbMwkw,CF2,3.534
1435,_SFDEzecdEeet0YmmfbMwkw,CF3,5.7513
1436,_SFDEzecdEeet0YmmfbMwkw,CF3,5.7513
1437,_SFDEzecdEeet0YmmfbMwkw,CF3,5.7513
1438,_SFDEzecdEeet0YmmfbMwkw,CF3,5.7513
1439,_SFDEzecdEeet0YmmfbMwkw,CF3,5.7513
1440,_SFKajecdEeet0YmmfbMwkw,CF1,3.594
1441,_SFKajecdEeet0YmmfbMwkw,CF1,3.594
1442,_SFKajecdEeet0YmmfbMwkw,CF1,3.594
1443,_SE7IwecdEeet0YmmfbMwkw,CF1,2.7469
1444,_SE7IwecdEeet0YmmfbMwkw,CF1,2.7469
1445,_SE7IwecdEeet0YmmfbMwkw,CF1,2.7469
1446,_SEu7g-cdEeet0YmmfbMwkw,CF1,5.6933
1447,_SEu7g-cdEeet0YmmfbMwkw,CF1,5.6933
1448,_SEu7g-cdEeet0YmmfbMwkw,CF1,5.6933
1449,_SEu7g-cdEeet0YmmfbMwkw,CF1,5.6933
1450,_SEu7g-cdEeet0YmmfbMwkw,CF1,5.6933
1451,_SEu7g-cdEeet0YmmfbMwkw,CF1,5.6933
1452,_SEuUbecdEeet0YmmfbMwkw,CF2,3.551
1453,_SEuUbecdEeet0YmmfbMwkw,CF2,3.551
1454,_SEuUbecdEeet0YmmfbMwkw,CF2,3.551
1455,_SEuUbecdEeet0YmmfbMwkw,CF2,3.551
1456,_SEuUbecdEeet0YmmfbMwkw,CF2,3.551
1457,_SEuUbecdEeet0YmmfbMwkw,CF2,3.551
1458,_SFKZ4-cdEeet0YmmfbMwkw,CF3,2.7649
1459,_SFKZ4-cdEeet0YmmfbMwkw,CF3,2.7649
1460,_SFKZ4-cdEeet0YmmfbMwkw,CF3,2.7649
1461,_SFJyIecdEeet0YmmfbMwkw,CF3,5.8003
1462,_SFJyIecdEeet0YmmfbMwkw,CF3,5.8003
1463,_SFJyIecdEeet0YmmfbMwkw,CF3,5.8003
1464,_SFJzVecdEeet0YmmfbMwkw,CF3,7.7006
1465,_SFJzVecdEeet0YmmfbMwkw,CF3,7.7006
1466,_SFJzVecdEeet0YmmfbMwkw,CF3,7.7006
1467,_SFAomOcdEeet0YmmfbMwkw,CF1,3.562
1468,_SFAomOcdEeet0YmmfbMwkw,CF1,3.562
1469,_SFAomOcdEeet0YmmfbMwkw,CF1,3.562
1470,_SFESdecdEeet0YmmfbMwkw,CF3,5.7743
1471,_SFESdecdEeet0YmmfbMwkw,CF3,5.7743
1472,_SFESdecdEeet0YmmfbMwkw,CF3,5.7743
1473,_SFESdecdEeet0YmmfbMwkw,CF3,5.7743
1474,_SE_aYOcdEeet0YmmfbMwkw,CF1,3.9759
1475,_SE_aYOcdEeet0YmmfbMwkw,CF1,3.9759
1476,_SE_aYOcdEeet0YmmfbMwkw,CF1,3.9759
1477,_SFJyx-cdEeet0YmmfbMwkw,CF3,8.1767
1478,_SFJyx-cdEeet0YmmfbMwkw,CF3,8.1767
1479,_SFJyx-cdEeet0YmmfbMwkw,CF3,8.1767
1480,_SFNeLecdEeet0YmmfbMwkw,CF1,8.3836
1481,_SFNeLecdEeet0YmmfbMwkw,CF1,8.3836
1482,_SFNeLecdEeet0YmmfbMwkw,CF1,8.3836
1483,_SFE6HucdEeet0YmmfbMwkw,CF2,3.7929
1484,_SFE6HucdEeet0YmmfbMwkw,CF2,3.7929
1485,_SFE6HucdEeet0YmmfbMwkw,CF2,3.7929
1486,_SFOEBucdEeet0YmmfbMwkw,CF1,4.4889
1487,_SFOEBucdEeet0YmmfbMwkw,CF1,4.4889
1488,_SFOEBucdEeet0YmmfbMwkw,CF1,4.4889
1489,_SEvio-cdEeet0YmmfbMwkw,CF1,9.0255
1490,_SEvio-cdEeet0YmmfbMwkw,CF1,9.0255
1491,_SEvio-cdEeet0YmmfbMwkw,CF1,9.0255
1492,_SFApR-cdEeet0YmmfbMwkw,CF2,3.5639999999999996
1493,_SFApR-cdEeet0YmmfbMwkw,CF2,3.5639999999999996
1494,_SFApR-cdEeet0YmmfbMwkw,CF2,3.5639999999999996
1495,_SFE6jOcdEeet0YmmfbMwkw,CF1,8.1757
1496,_SFE6jOcdEeet0YmmfbMwkw,CF1,8.1757
1497,_SFE6jOcdEeet0YmmfbMwkw,CF1,8.1757
1498,_SFNcYucdEeet0YmmfbMwkw,CF3,6.0466
1499,_SFNcYucdEeet0YmmfbMwkw,CF3,6.0466
1500,_SFNcYucdEeet0YmmfbMwkw,CF3,6.0466
1501,_SFKZ1-cdEeet0YmmfbMwkw,CF2,6.0406
1502,_SFKZ1-cdEeet0YmmfbMwkw,CF2,6.0406
1503,_SFETHecdEeet0YmmfbMwkw,CF1,9.7541
1504,_SFETHecdEeet0YmmfbMwkw,CF1,9.7541
1505,_SE-zMOcdEeet0YmmfbMwkw,CF3,5.6513
1506,_SE-zMOcdEeet0YmmfbMwkw,CF3,5.6513
1507,_SE-zMOcdEeet0YmmfbMwkw,CF3,5.6513
1508,_SFNdwucdEeet0YmmfbMwkw,CF2,3.6060000000000003
1509,_SFNdwucdEeet0YmmfbMwkw,CF2,3.6060000000000003
1510,_SFNdwucdEeet0YmmfbMwkw,CF2,3.6060000000000003
1511,_SFOFNOcdEeet0YmmfbMwkw,CF1,5.8573
1512,_SFOFNOcdEeet0YmmfbMwkw,CF1,5.8573
1513,_SFOFNOcdEeet0YmmfbMwkw,CF1,5.8573
1514,_SE9lgucdEeet0YmmfbMwkw,CF1,3.9749
1515,_SE9lgucdEeet0YmmfbMwkw,CF1,3.9749
1516,_SE9lgucdEeet0YmmfbMwkw,CF1,3.9749
1517,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1518,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1519,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1520,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1521,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1522,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1523,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1524,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1525,_SFLBsecdEeet0YmmfbMwkw,CF2,7.7346
1526,_SE-zUecdEeet0YmmfbMwkw,CF2,3.042
1527,_SE-zUecdEeet0YmmfbMwkw,CF2,3.042
1528,_SE-zUecdEeet0YmmfbMwkw,CF2,3.042
1529,_SFLAg-cdEeet0YmmfbMwkw,CF3,7.6264
1530,_SFLAg-cdEeet0YmmfbMwkw,CF3,7.6264
1531,_SFLAg-cdEeet0YmmfbMwkw,CF3,7.6264
1532,_SFDEZecdEeet0YmmfbMwkw,CF2,3.7879
1533,_SFDEZecdEeet0YmmfbMwkw,CF2,3.7879
1534,_SFDEZecdEeet0YmmfbMwkw,CF2,3.7879
1535,_SEwJwecdEeet0YmmfbMwkw,CF1,6.0266
1536,_SEwJwecdEeet0YmmfbMwkw,CF1,6.0266
1537,_SEwJwecdEeet0YmmfbMwkw,CF1,6.0266
1538,_SEtGKOcdEeet0YmmfbMwkw,CF3,4.2780000000000005
1539,_SEtGKOcdEeet0YmmfbMwkw,CF3,4.2780000000000005
1540,_SE7wNecdEeet0YmmfbMwkw,CF2,3.537
1541,_SE7wNecdEeet0YmmfbMwkw,CF2,3.537
1542,_SE7wNecdEeet0YmmfbMwkw,CF2,3.537
1543,_SE7wP-cdEeet0YmmfbMwkw,CF2,3.5380000000000003
1544,_SE7wP-cdEeet0YmmfbMwkw,CF2,3.5380000000000003
1545,_SE7wP-cdEeet0YmmfbMwkw,CF2,3.5380000000000003
1546,_SEwwz-cdEeet0YmmfbMwkw,CF2,3.555
1547,_SEwwz-cdEeet0YmmfbMwkw,CF2,3.555
1548,_SEwwz-cdEeet0YmmfbMwkw,CF2,3.555
1549,_SFE5xucdEeet0YmmfbMwkw,CF1,5.7653
1550,_SFE5xucdEeet0YmmfbMwkw,CF1,5.7653
1551,_SFE5xucdEeet0YmmfbMwkw,CF1,5.7653
1552,_SE9lnOcdEeet0YmmfbMwkw,CF2,3.543
1553,_SE9lnOcdEeet0YmmfbMwkw,CF2,3.543
1554,_SE9lnOcdEeet0YmmfbMwkw,CF2,3.543
1555,_SE7ImecdEeet0YmmfbMwkw,CF1,5.6693
1556,_SE7ImecdEeet0YmmfbMwkw,CF1,5.6693
1557,_SE7ImecdEeet0YmmfbMwkw,CF1,5.6693
1558,_SE7ImecdEeet0YmmfbMwkw,CF1,5.6693
1559,_SE7ImecdEeet0YmmfbMwkw,CF1,5.6693
1560,_SE7ImecdEeet0YmmfbMwkw,CF1,5.6693
1561,_SFKZ2ecdEeet0YmmfbMwkw,CF3,9.7611
1562,_SFKZ2ecdEeet0YmmfbMwkw,CF3,9.7611
1563,_SFKZ2ecdEeet0YmmfbMwkw,CF3,9.7611
1564,_SFLnY-cdEeet0YmmfbMwkw,CF2,2.7739
1565,_SFLnY-cdEeet0YmmfbMwkw,CF2,2.7739
1566,_SFLnY-cdEeet0YmmfbMwkw,CF2,2.7739
1567,_SFLnY-cdEeet0YmmfbMwkw,CF2,2.7739
1568,_SFLnY-cdEeet0YmmfbMwkw,CF2,2.7739
1569,_SFLnY-cdEeet0YmmfbMwkw,CF2,2.7739
1570,_SFS8cOcdEeet0YmmfbMwkw,CF3,6.1082
1571,_SFS8cOcdEeet0YmmfbMwkw,CF3,6.1082
1572,_SFDsgecdEeet0YmmfbMwkw,CF1,3.9919
1573,_SFDsgecdEeet0YmmfbMwkw,CF1,3.9919
1574,_SFDsgecdEeet0YmmfbMwkw,CF1,3.9919
1575,_SFSWK-cdEeet0YmmfbMwkw,CF3,5.8783
1576,_SFSWK-cdEeet0YmmfbMwkw,CF3,5.8783
1577,_SFSWK-cdEeet0YmmfbMwkw,CF3,5.8783
1578,_SFSWK-cdEeet0YmmfbMwkw,CF3,5.8783
1579,_SFSWK-cdEeet0YmmfbMwkw,CF3,5.8783
1580,_SEuUV-cdEeet0YmmfbMwkw,CF1,6.0256
1581,_SEuUV-cdEeet0YmmfbMwkw,CF1,6.0256
1582,_SEuUV-cdEeet0YmmfbMwkw,CF1,6.0256
1583,_SFLAeecdEeet0YmmfbMwkw,CF3,4.4849
1584,_SFLAeecdEeet0YmmfbMwkw,CF3,4.4849
1585,_SFLAeecdEeet0YmmfbMwkw,CF3,4.4849
1586,_SFDsaecdEeet0YmmfbMwkw,CF3,7.6856
1587,_SFDsaecdEeet0YmmfbMwkw,CF3,7.6856
1588,_SFDsaecdEeet0YmmfbMwkw,CF3,7.6856
1589,_SFGvbecdEeet0YmmfbMwkw,CF2,4.4819
1590,_SFGvbecdEeet0YmmfbMwkw,CF2,4.4819
1591,_SFGvbecdEeet0YmmfbMwkw,CF2,4.4819
1592,_SEwwnecdEeet0YmmfbMwkw,CF2,5.7053
1593,_SEwwnecdEeet0YmmfbMwkw,CF2,5.7053
1594,_SEwwnecdEeet0YmmfbMwkw,CF2,5.7053
1595,_SEx_HucdEeet0YmmfbMwkw,CF3,8.3626
1596,_SEx_HucdEeet0YmmfbMwkw,CF3,8.3626
1597,_SEx_HucdEeet0YmmfbMwkw,CF3,8.3626
1598,_SEx_HucdEeet0YmmfbMwkw,CF3,8.3626
1599,_SEu7n-cdEeet0YmmfbMwkw,CF1,6.0246
1600,_SEu7n-cdEeet0YmmfbMwkw,CF1,6.0246
1601,_SEu7n-cdEeet0YmmfbMwkw,CF1,6.0246
1602,_SE1Cp-cdEeet0YmmfbMwkw,CF1,6.0166
1603,_SE1Cp-cdEeet0YmmfbMwkw,CF1,6.0166
1604,_SE1Cp-cdEeet0YmmfbMwkw,CF1,6.0166
1605,_SFE6eucdEeet0YmmfbMwkw,CF3,7.6886
1606,_SFE6eucdEeet0YmmfbMwkw,CF3,7.6886
1607,_SFE6eucdEeet0YmmfbMwkw,CF3,7.6886
1608,_SFB3ZucdEeet0YmmfbMwkw,CF2,3.5669999999999997
1609,_SFB3ZucdEeet0YmmfbMwkw,CF2,3.5669999999999997
1610,_SFB3ZucdEeet0YmmfbMwkw,CF2,3.5669999999999997
1611,_SFE52ucdEeet0YmmfbMwkw,CF3,7.6876
1612,_SFE52ucdEeet0YmmfbMwkw,CF3,7.6876
1613,_SFE52ucdEeet0YmmfbMwkw,CF3,7.6876
1614,_SFSVlecdEeet0YmmfbMwkw,CF1,7.7256
1615,_SFSVlecdEeet0YmmfbMwkw,CF1,7.7256
1616,_SFSVlecdEeet0YmmfbMwkw,CF1,7.7256
1617,_SE_bGucdEeet0YmmfbMwkw,CF2,3.545
1618,_SE_bGucdEeet0YmmfbMwkw,CF2,3.545
1619,_SE_bGucdEeet0YmmfbMwkw,CF2,3.545
1620,_SEvi5OcdEeet0YmmfbMwkw,CF3,2.7519
1621,_SEvi5OcdEeet0YmmfbMwkw,CF3,2.7519
1622,_SEvi5OcdEeet0YmmfbMwkw,CF3,2.7519
1623,_SE57Q-cdEeet0YmmfbMwkw,CF1,7.0805
1624,_SE57Q-cdEeet0YmmfbMwkw,CF1,7.0805
1625,_SE57Q-cdEeet0YmmfbMwkw,CF1,7.0805
1626,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1627,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1628,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1629,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1630,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1631,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1632,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1633,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1634,_SFFhsucdEeet0YmmfbMwkw,CF1,7.7306
1635,_SFE6kucdEeet0YmmfbMwkw,CF1,3.9939
1636,_SFE6kucdEeet0YmmfbMwkw,CF1,3.9939
1637,_SFE6kucdEeet0YmmfbMwkw,CF1,3.9939
1638,_SFMQD-cdEeet0YmmfbMwkw,CF2,5.8453
1639,_SFMQD-cdEeet0YmmfbMwkw,CF2,5.8453
1640,_SFMQD-cdEeet0YmmfbMwkw,CF2,5.8453
1641,_SFMQD-cdEeet0YmmfbMwkw,CF2,5.8453
1642,_SFMQD-cdEeet0YmmfbMwkw,CF2,5.8453
1643,_SFMQD-cdEeet0YmmfbMwkw,CF2,5.8453
1644,_SFKZUucdEeet0YmmfbMwkw,CF2,3.055
1645,_SFKZUucdEeet0YmmfbMwkw,CF2,3.055
1646,_SFKZUucdEeet0YmmfbMwkw,CF2,3.055
1647,_SFLBHecdEeet0YmmfbMwkw,CF2,5.8253
1648,_SFLBHecdEeet0YmmfbMwkw,CF2,5.8253
