,Optimal_Affected_Component_Uid,Optimal_Failure,log10
1651,_SFApIecdEeet0YmmfbMwkw,CF2,2.3463
1652,_SFApIecdEeet0YmmfbMwkw,CF2,2.3463
1653,_SFSW1ecdEeet0YmmfbMwkw,CF3,3.1748
1654,_SFSW1ecdEeet0YmmfbMwkw,CF3,3.1748
1655,_SFJyQucdEeet0YmmfbMwkw,CF2,1.2862
1656,_SFJyQucdEeet0YmmfbMwkw,CF2,1.2862
1657,_SFJyQucdEeet0YmmfbMwkw,CF2,1.2862
1658,_SFDr--cdEeet0YmmfbMwkw,CF2,1.5461
1659,_SFDr--cdEeet0YmmfbMwkw,CF2,1.5461
1660,_SFDr--cdEeet0YmmfbMwkw,CF2,1.5461
1661,_SFDr--cdEeet0YmmfbMwkw,CF2,1.5461
1662,_SFDr--cdEeet0YmmfbMwkw,CF2,1.5461
1663,_SFDr--cdEeet0YmmfbMwkw,CF2,1.5461
1664,_SFFhvucdEeet0YmmfbMwkw,CF3,2.3913
1665,_SFFhvucdEeet0YmmfbMwkw,CF3,2.3913
1666,_SFFhvucdEeet0YmmfbMwkw,CF3,2.3913
1667,_SFACDOcdEeet0YmmfbMwkw,CF2,3.1168
1668,_SFACDOcdEeet0YmmfbMwkw,CF2,3.1168
1669,_SFACDOcdEeet0YmmfbMwkw,CF2,3.1168
1670,_SFLAZ-cdEeet0YmmfbMwkw,CF3,2.4253
1671,_SFLAZ-cdEeet0YmmfbMwkw,CF3,2.4253
1672,_SFLAZ-cdEeet0YmmfbMwkw,CF3,2.4253
1673,_SFJzYecdEeet0YmmfbMwkw,CF1,2.4093
1674,_SFJzYecdEeet0YmmfbMwkw,CF1,2.4093
1675,_SFJzYecdEeet0YmmfbMwkw,CF1,2.4093
1676,_SFJzYecdEeet0YmmfbMwkw,CF1,2.4093
1677,_SFJy5-cdEeet0YmmfbMwkw,CF2,1.5151
1678,_SFJy5-cdEeet0YmmfbMwkw,CF2,1.5151
1679,_SFJy5-cdEeet0YmmfbMwkw,CF2,1.5151
1680,_SFDsdecdEeet0YmmfbMwkw,CF3,2.3763
1681,_SFDsdecdEeet0YmmfbMwkw,CF3,2.3763
1682,_SFDsdecdEeet0YmmfbMwkw,CF3,2.3763
1683,_SFDsdecdEeet0YmmfbMwkw,CF3,2.3763
1684,_SFDsdecdEeet0YmmfbMwkw,CF3,2.3763
1685,_SFS8aOcdEeet0YmmfbMwkw,CF3,3.1688
1686,_SFS8aOcdEeet0YmmfbMwkw,CF3,3.1688
1687,_SFS8aOcdEeet0YmmfbMwkw,CF3,3.1688
1688,_SFS8aOcdEeet0YmmfbMwkw,CF3,3.1688
1689,_SFS8aOcdEeet0YmmfbMwkw,CF3,3.1688
1690,_SFOsE-cdEeet0YmmfbMwkw,CF1,3.1678
1691,_SFOsE-cdEeet0YmmfbMwkw,CF1,3.1678
1692,_SFOsE-cdEeet0YmmfbMwkw,CF1,3.1678
1693,_SE_a9OcdEeet0YmmfbMwkw,CF3,2.3113
1694,_SE_a9OcdEeet0YmmfbMwkw,CF3,2.3113
1695,_SE_a9OcdEeet0YmmfbMwkw,CF3,2.3113
1696,_SFLBKecdEeet0YmmfbMwkw,CF3,1.9681
1697,_SFLBKecdEeet0YmmfbMwkw,CF3,1.9681
1698,_SFLBKecdEeet0YmmfbMwkw,CF3,1.9681
1699,_SFApC-cdEeet0YmmfbMwkw,CF1,2.4963
1700,_SFApC-cdEeet0YmmfbMwkw,CF1,2.4963
1701,_SFApC-cdEeet0YmmfbMwkw,CF1,2.4963
1702,_SFApC-cdEeet0YmmfbMwkw,CF1,2.4963
1703,_SFApC-cdEeet0YmmfbMwkw,CF1,2.4963
1704,_SFApC-cdEeet0YmmfbMwkw,CF1,2.4963
1705,_SFGwBecdEeet0YmmfbMwkw,CF3,3.1358
1706,_SFGwBecdEeet0YmmfbMwkw,CF3,3.1358
1707,_SFGwBecdEeet0YmmfbMwkw,CF3,3.1358
1708,_SEuUcucdEeet0YmmfbMwkw,CF1,1.2772
1709,_SEuUcucdEeet0YmmfbMwkw,CF1,1.2772
1710,_SEuUcucdEeet0YmmfbMwkw,CF1,1.2772
1711,_SEwJt-cdEeet0YmmfbMwkw,CF1,1.8823
1712,_SEwJt-cdEeet0YmmfbMwkw,CF1,1.8823
1713,_SEwJt-cdEeet0YmmfbMwkw,CF1,1.8823
1714,_SFDFV-cdEeet0YmmfbMwkw,CF3,2.3673
1715,_SFDFV-cdEeet0YmmfbMwkw,CF3,2.3673
1716,_SFDFV-cdEeet0YmmfbMwkw,CF3,2.3673
1717,_SE2QWecdEeet0YmmfbMwkw,CF3,2.2853
1718,_SE2QWecdEeet0YmmfbMwkw,CF3,2.2853
1719,_SE2QWecdEeet0YmmfbMwkw,CF3,2.2853
1720,_SFJyOOcdEeet0YmmfbMwkw,CF2,1.5161
1721,_SFJyOOcdEeet0YmmfbMwkw,CF2,1.5161
1722,_SFJyOOcdEeet0YmmfbMwkw,CF2,1.5161
1723,_SE4s9ecdEeet0YmmfbMwkw,CF2,1.3661
1724,_SE4s9ecdEeet0YmmfbMwkw,CF2,1.3661
1725,_SE4s9ecdEeet0YmmfbMwkw,CF2,1.3661
1726,_SFFhqOcdEeet0YmmfbMwkw,CF3,2.3903
1727,_SFFhqOcdEeet0YmmfbMwkw,CF3,2.3903
1728,_SFFhqOcdEeet0YmmfbMwkw,CF3,2.3903
1729,_SE8Xk-cdEeet0YmmfbMwkw,CF1,2.3053
1730,_SE8Xk-cdEeet0YmmfbMwkw,CF1,2.3053
1731,_SE8Xk-cdEeet0YmmfbMwkw,CF1,2.3053
1732,_SFNeOOcdEeet0YmmfbMwkw,CF3,1.9023
1733,_SFNeOOcdEeet0YmmfbMwkw,CF3,1.9023
1734,_SFNeOOcdEeet0YmmfbMwkw,CF3,1.9023
1735,_SE57PecdEeet0YmmfbMwkw,CF3,2.2923
1736,_SE57PecdEeet0YmmfbMwkw,CF3,2.2923
1737,_SE57PecdEeet0YmmfbMwkw,CF3,2.2923
1738,_SFDFeecdEeet0YmmfbMwkw,CF1,1.706
1739,_SFDFeecdEeet0YmmfbMwkw,CF1,1.706
1740,_SFDFeecdEeet0YmmfbMwkw,CF1,1.706
1741,_SFS9JucdEeet0YmmfbMwkw,CF1,1.194
1742,_SFS9JucdEeet0YmmfbMwkw,CF1,1.194
1743,_SFS9JucdEeet0YmmfbMwkw,CF1,1.194
1744,_SFOEtucdEeet0YmmfbMwkw,CF1,1.7269999999999999
1745,_SFOEtucdEeet0YmmfbMwkw,CF1,1.7269999999999999
1746,_SFOEtucdEeet0YmmfbMwkw,CF1,1.7269999999999999
1747,_SE8XCucdEeet0YmmfbMwkw,CF1,1.4821
1748,_SE8XCucdEeet0YmmfbMwkw,CF1,1.4821
1749,_SE8XCucdEeet0YmmfbMwkw,CF1,1.4821
1750,_SFJyq-cdEeet0YmmfbMwkw,CF3,2.4073
1751,_SFJyq-cdEeet0YmmfbMwkw,CF3,2.4073
1752,_SFJyq-cdEeet0YmmfbMwkw,CF3,2.4073
1753,_SFESm-cdEeet0YmmfbMwkw,CF2,1.5491
1754,_SFESm-cdEeet0YmmfbMwkw,CF2,1.5491
1755,_SFESm-cdEeet0YmmfbMwkw,CF2,1.5491
1756,_SFESm-cdEeet0YmmfbMwkw,CF2,1.5491
1757,_SFESm-cdEeet0YmmfbMwkw,CF2,1.5491
1758,_SFESm-cdEeet0YmmfbMwkw,CF2,1.5491
1759,_SFJzfecdEeet0YmmfbMwkw,CF1,1.5171
1760,_SFJzfecdEeet0YmmfbMwkw,CF1,1.5171
1761,_SFJzfecdEeet0YmmfbMwkw,CF1,1.5171
1762,_SE8W3ecdEeet0YmmfbMwkw,CF1,2.3023
1763,_SE8W3ecdEeet0YmmfbMwkw,CF1,2.3023
1764,_SE8W3ecdEeet0YmmfbMwkw,CF1,2.3023
1765,_SFJyKecdEeet0YmmfbMwkw,CF1,3.8362
1766,_SFJyKecdEeet0YmmfbMwkw,CF1,3.8362
1767,_SFJyKecdEeet0YmmfbMwkw,CF1,3.8362
1768,_SFBPgOcdEeet0YmmfbMwkw,CF3,2.3543
1769,_SFBPgOcdEeet0YmmfbMwkw,CF3,2.3543
1770,_SFLAqecdEeet0YmmfbMwkw,CF2,1.3841
1771,_SFLAqecdEeet0YmmfbMwkw,CF2,1.3841
1772,_SFLAqecdEeet0YmmfbMwkw,CF2,1.3841
1773,_SFMQGecdEeet0YmmfbMwkw,CF2,3.1598
1774,_SFMQGecdEeet0YmmfbMwkw,CF2,3.1598
1775,_SFMQGecdEeet0YmmfbMwkw,CF2,3.1598
1776,_SFGuu-cdEeet0YmmfbMwkw,CF1,2.5033
1777,_SFGuu-cdEeet0YmmfbMwkw,CF1,2.5033
1778,_SFGuu-cdEeet0YmmfbMwkw,CF1,2.5033
1779,_SFGuu-cdEeet0YmmfbMwkw,CF1,2.5033
1780,_SFGuu-cdEeet0YmmfbMwkw,CF1,2.5033
1781,_SFGuu-cdEeet0YmmfbMwkw,CF1,2.5033
1782,_SFFh3-cdEeet0YmmfbMwkw,CF1,1.2842
1783,_SFFh3-cdEeet0YmmfbMwkw,CF1,1.2842
1784,_SFFh3-cdEeet0YmmfbMwkw,CF1,1.2842
1785,_SFJy8-cdEeet0YmmfbMwkw,CF2,1.178
1786,_SFJy8-cdEeet0YmmfbMwkw,CF2,1.178
1787,_SFJy8-cdEeet0YmmfbMwkw,CF2,1.178
1788,_SFMPsecdEeet0YmmfbMwkw,CF3,1.3901
1789,_SFMPsecdEeet0YmmfbMwkw,CF3,1.3901
1790,_SFMPsecdEeet0YmmfbMwkw,CF3,1.3901
1791,_SFGwm-cdEeet0YmmfbMwkw,CF3,2.4023
1792,_SFGwm-cdEeet0YmmfbMwkw,CF3,2.4023
1793,_SFGwm-cdEeet0YmmfbMwkw,CF3,2.4023
1794,_SFDE8-cdEeet0YmmfbMwkw,CF2,1.5431
1795,_SFDE8-cdEeet0YmmfbMwkw,CF2,1.5431
1796,_SFDE8-cdEeet0YmmfbMwkw,CF2,1.5431
1797,_SFDE8-cdEeet0YmmfbMwkw,CF2,1.5431
1798,_SFDE8-cdEeet0YmmfbMwkw,CF2,1.5431
1799,_SFDE8-cdEeet0YmmfbMwkw,CF2,1.5431
1800,_SFAogecdEeet0YmmfbMwkw,CF1,2.3443
1801,_SFAogecdEeet0YmmfbMwkw,CF1,2.3443
1802,_SFAogecdEeet0YmmfbMwkw,CF1,2.3443
1803,_SFApEucdEeet0YmmfbMwkw,CF1,3.3753
1804,_SFApEucdEeet0YmmfbMwkw,CF1,3.3753
1805,_SFApEucdEeet0YmmfbMwkw,CF1,3.3753
1806,_SExYNOcdEeet0YmmfbMwkw,CF1,3.1108
1807,_SExYNOcdEeet0YmmfbMwkw,CF1,3.1108
1808,_SE7wGecdEeet0YmmfbMwkw,CF3,2.2983
1809,_SE7wGecdEeet0YmmfbMwkw,CF3,2.2983
1810,_SE7wGecdEeet0YmmfbMwkw,CF3,2.2983
1811,_SEvi2OcdEeet0YmmfbMwkw,CF2,1.4921
1812,_SEvi2OcdEeet0YmmfbMwkw,CF2,1.4921
1813,_SEvi2OcdEeet0YmmfbMwkw,CF2,1.4921
1814,_SE7wJecdEeet0YmmfbMwkw,CF1,1.6869999999999998
1815,_SE7wJecdEeet0YmmfbMwkw,CF1,1.6869999999999998
1816,_SE7wJecdEeet0YmmfbMwkw,CF1,1.6869999999999998
1817,_SEz0XucdEeet0YmmfbMwkw,CF3,15.5564
1818,_SEz0XucdEeet0YmmfbMwkw,CF3,15.4838
1819,_SFCdQOcdEeet0YmmfbMwkw,CF3,1.173
1820,_SFCdQOcdEeet0YmmfbMwkw,CF3,1.173
1821,_SFCdQOcdEeet0YmmfbMwkw,CF3,1.173
1822,_SEzNE-cdEeet0YmmfbMwkw,CF1,2.5692
1823,_SEzNE-cdEeet0YmmfbMwkw,CF1,2.5692
1824,_SEzNE-cdEeet0YmmfbMwkw,CF1,2.5692
1825,_SFOEnucdEeet0YmmfbMwkw,CF3,3.1638
1826,_SFOEnucdEeet0YmmfbMwkw,CF3,3.1638
1827,_SFKZ_ecdEeet0YmmfbMwkw,CF2,1.3821
1828,_SFKZ_ecdEeet0YmmfbMwkw,CF2,1.3821
1829,_SFKZ_ecdEeet0YmmfbMwkw,CF2,1.3821
1830,_SFKZxecdEeet0YmmfbMwkw,CF3,3.1458
1831,_SFKZxecdEeet0YmmfbMwkw,CF3,3.1458
1832,_SFKZxecdEeet0YmmfbMwkw,CF3,3.1458
1833,_SFGItOcdEeet0YmmfbMwkw,CF3,1.7169999999999999
1834,_SFGItOcdEeet0YmmfbMwkw,CF3,1.7169999999999999
1835,_SFGItOcdEeet0YmmfbMwkw,CF3,1.7169999999999999
1836,_SE89uecdEeet0YmmfbMwkw,CF2,1.4811
1837,_SE89uecdEeet0YmmfbMwkw,CF2,1.4811
1838,_SE89uecdEeet0YmmfbMwkw,CF2,1.4811
1839,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4873
1840,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4873
1841,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4873
1842,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4873
1843,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4873
1844,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4873
1845,_SFGu3ecdEeet0YmmfbMwkw,CF1,1.7180000000000002
1846,_SFGu3ecdEeet0YmmfbMwkw,CF1,1.7180000000000002
1847,_SFGu3ecdEeet0YmmfbMwkw,CF1,1.7180000000000002
1848,_SE-Ml-cdEeet0YmmfbMwkw,CF3,26.2645
1849,_SE-Ml-cdEeet0YmmfbMwkw,CF3,26.2645
1850,_SE-Ml-cdEeet0YmmfbMwkw,CF3,26.2645
1851,_SE7vpecdEeet0YmmfbMwkw,CF2,1.3691
1852,_SE7vpecdEeet0YmmfbMwkw,CF2,1.3691
1853,_SE7vpecdEeet0YmmfbMwkw,CF2,1.3691
1854,_SFSWNecdEeet0YmmfbMwkw,CF3,3.1758
1855,_SFSWNecdEeet0YmmfbMwkw,CF3,3.1758
1856,_SFKZG-cdEeet0YmmfbMwkw,CF3,2.4133
1857,_SFKZG-cdEeet0YmmfbMwkw,CF3,2.4133
1858,_SFKZG-cdEeet0YmmfbMwkw,CF3,2.4133
1859,_SE8Xm-cdEeet0YmmfbMwkw,CF1,3.8222
1860,_SE8Xm-cdEeet0YmmfbMwkw,CF1,3.8222
1861,_SE8Xm-cdEeet0YmmfbMwkw,CF1,3.8222
1862,_SE8Xm-cdEeet0YmmfbMwkw,CF1,3.8222
1863,_SEtGI-cdEeet0YmmfbMwkw,CF3,1.4261
1864,_SEtGI-cdEeet0YmmfbMwkw,CF3,1.4261
1865,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1866,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1867,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1868,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1869,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1870,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1871,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1872,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1873,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1874,_SFE6cOcdEeet0YmmfbMwkw,CF1,2.4993
1875,_SFSW7ecdEeet0YmmfbMwkw,CF2,1.729
1876,_SFSW7ecdEeet0YmmfbMwkw,CF2,1.729
1877,_SFSW7ecdEeet0YmmfbMwkw,CF2,1.729
1878,_SFFhEucdEeet0YmmfbMwkw,CF1,3.1298
1879,_SFFhEucdEeet0YmmfbMwkw,CF1,3.1298
1880,_SFFhEucdEeet0YmmfbMwkw,CF1,3.1298
1881,_SFM2h-cdEeet0YmmfbMwkw,CF3,1.3881
1882,_SFM2h-cdEeet0YmmfbMwkw,CF3,1.3881
1883,_SFM2h-cdEeet0YmmfbMwkw,CF3,1.3881
1884,_SEwJpecdEeet0YmmfbMwkw,CF2,2.3223
1885,_SEwJpecdEeet0YmmfbMwkw,CF2,2.3223
1886,_SEwJpecdEeet0YmmfbMwkw,CF2,2.3223
1887,_SFLAo-cdEeet0YmmfbMwkw,CF2,1.5231
1888,_SFLAo-cdEeet0YmmfbMwkw,CF2,1.5231
1889,_SFLAo-cdEeet0YmmfbMwkw,CF2,1.5231
1890,_SFDse-cdEeet0YmmfbMwkw,CF3,15.7411
1891,_SFDse-cdEeet0YmmfbMwkw,CF3,15.6741
1892,_SFDse-cdEeet0YmmfbMwkw,CF3,15.7991
1893,_SFDse-cdEeet0YmmfbMwkw,CF3,15.7991
1894,_SFDse-cdEeet0YmmfbMwkw,CF3,15.7991
1895,_SE4F5ecdEeet0YmmfbMwkw,CF2,3.0998
1896,_SE4F5ecdEeet0YmmfbMwkw,CF2,3.0998
1897,_SE4F5ecdEeet0YmmfbMwkw,CF2,3.0998
1898,_SFJzS-cdEeet0YmmfbMwkw,CF3,2.4083
1899,_SFJzS-cdEeet0YmmfbMwkw,CF3,2.4083
1900,_SFJzS-cdEeet0YmmfbMwkw,CF3,2.4083
1901,_SFOE0OcdEeet0YmmfbMwkw,CF2,1.5341
1902,_SFOE0OcdEeet0YmmfbMwkw,CF2,1.5341
1903,_SFOE0OcdEeet0YmmfbMwkw,CF2,1.5341
1904,_SE7ItecdEeet0YmmfbMwkw,CF3,2.9154
1905,_SE7ItecdEeet0YmmfbMwkw,CF3,2.9154
1906,_SE7ItecdEeet0YmmfbMwkw,CF3,2.9154
1907,_SFLoF-cdEeet0YmmfbMwkw,CF1,1.5251
1908,_SFLoF-cdEeet0YmmfbMwkw,CF1,1.5251
1909,_SFLoF-cdEeet0YmmfbMwkw,CF1,1.5251
1910,_SEu7oecdEeet0YmmfbMwkw,CF1,9.2279
1911,_SEu7oecdEeet0YmmfbMwkw,CF1,9.2279
1912,_SEu7oecdEeet0YmmfbMwkw,CF1,9.2279
1913,_SFJy7ecdEeet0YmmfbMwkw,CF2,1.3791
1914,_SFJy7ecdEeet0YmmfbMwkw,CF2,1.3791
1915,_SFJy7ecdEeet0YmmfbMwkw,CF2,1.3791
1916,_SFOEm-cdEeet0YmmfbMwkw,CF3,11.4313
1917,_SFOEm-cdEeet0YmmfbMwkw,CF3,11.3521
1918,_SFOEm-cdEeet0YmmfbMwkw,CF3,11.3521
1919,_SFOEm-cdEeet0YmmfbMwkw,CF3,11.3521
1920,_SFOEm-cdEeet0YmmfbMwkw,CF3,11.3521
1921,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1922,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1923,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1924,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1925,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1926,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1927,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1928,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1929,_SFAodecdEeet0YmmfbMwkw,CF2,3.1178
1930,_SFGIzucdEeet0YmmfbMwkw,CF2,1.5531
1931,_SFGIzucdEeet0YmmfbMwkw,CF2,1.5531
1932,_SFGIzucdEeet0YmmfbMwkw,CF2,1.5531
1933,_SFGIzucdEeet0YmmfbMwkw,CF2,1.5531
1934,_SFGIzucdEeet0YmmfbMwkw,CF2,1.5531
1935,_SFGIzucdEeet0YmmfbMwkw,CF2,1.5531
1936,_SFB3TOcdEeet0YmmfbMwkw,CF1,1.7009999999999998
1937,_SFB3TOcdEeet0YmmfbMwkw,CF1,1.7009999999999998
1938,_SFB3TOcdEeet0YmmfbMwkw,CF1,1.7009999999999998
1939,_SFGI4OcdEeet0YmmfbMwkw,CF2,1.6212
1940,_SFGI4OcdEeet0YmmfbMwkw,CF2,1.6212
1941,_SFGI4OcdEeet0YmmfbMwkw,CF2,1.6212
1942,_SE-Me-cdEeet0YmmfbMwkw,CF1,2.2743
1943,_SE-Me-cdEeet0YmmfbMwkw,CF1,2.2743
1944,_SE-Me-cdEeet0YmmfbMwkw,CF1,2.2743
1945,_SE_a_OcdEeet0YmmfbMwkw,CF2,3.8252
1946,_SE_a_OcdEeet0YmmfbMwkw,CF2,3.8252
1947,_SE_a_OcdEeet0YmmfbMwkw,CF2,3.8252
1948,_SE_a_OcdEeet0YmmfbMwkw,CF2,3.8252
1949,_SE_a_OcdEeet0YmmfbMwkw,CF2,3.8252
1950,_SFS9qOcdEeet0YmmfbMwkw,CF3,3.1708
1951,_SFS9qOcdEeet0YmmfbMwkw,CF3,3.1708
1952,_SFS9qOcdEeet0YmmfbMwkw,CF3,3.1708
1953,_SFDEt-cdEeet0YmmfbMwkw,CF1,2.3633
1954,_SFDEt-cdEeet0YmmfbMwkw,CF1,2.3633
1955,_SFDEt-cdEeet0YmmfbMwkw,CF1,2.3633
1956,_SE5T3OcdEeet0YmmfbMwkw,CF2,1.3681
1957,_SE5T3OcdEeet0YmmfbMwkw,CF2,1.3681
1958,_SE5T3OcdEeet0YmmfbMwkw,CF2,1.3681
1959,_SFM2TOcdEeet0YmmfbMwkw,CF1,3.3783
1960,_SFM2TOcdEeet0YmmfbMwkw,CF1,3.3783
1961,_SFM2TOcdEeet0YmmfbMwkw,CF1,3.3783
1962,_SE-zGucdEeet0YmmfbMwkw,CF1,2.2783
1963,_SE-zGucdEeet0YmmfbMwkw,CF1,2.2783
1964,_SE-zGucdEeet0YmmfbMwkw,CF1,2.2783
1965,_SFMOTecdEeet0YmmfbMwkw,CF2,3.8492
1966,_SFMOTecdEeet0YmmfbMwkw,CF2,3.8492
1967,_SFMOTecdEeet0YmmfbMwkw,CF2,3.8492
1968,_SFMOTecdEeet0YmmfbMwkw,CF2,3.8492
1969,_SFGwpecdEeet0YmmfbMwkw,CF3,3.1368
1970,_SFGwpecdEeet0YmmfbMwkw,CF3,3.1368
1971,_SFGwpecdEeet0YmmfbMwkw,CF3,3.1368
1972,_SFOEwecdEeet0YmmfbMwkw,CF1,1.5371
1973,_SFOEwecdEeet0YmmfbMwkw,CF1,1.5371
1974,_SFOEwecdEeet0YmmfbMwkw,CF1,1.5371
1975,_SEzM_ucdEeet0YmmfbMwkw,CF3,3.3743
1976,_SEzM_ucdEeet0YmmfbMwkw,CF3,3.3743
1977,_SEzM_ucdEeet0YmmfbMwkw,CF3,3.3743
1978,_SFLn8ecdEeet0YmmfbMwkw,CF1,2.4343
1979,_SFLn8ecdEeet0YmmfbMwkw,CF1,2.4343
1980,_SFLn8ecdEeet0YmmfbMwkw,CF1,2.4343
1981,_SE23vucdEeet0YmmfbMwkw,CF1,1.5391
1982,_SE23vucdEeet0YmmfbMwkw,CF1,1.5391
1983,_SE23vucdEeet0YmmfbMwkw,CF1,1.5391
1984,_SE23vucdEeet0YmmfbMwkw,CF1,1.5391
1985,_SE23vucdEeet0YmmfbMwkw,CF1,1.5391
1986,_SE23vucdEeet0YmmfbMwkw,CF1,1.5391
1987,_SFE6DOcdEeet0YmmfbMwkw,CF2,1.5481
1988,_SFE6DOcdEeet0YmmfbMwkw,CF2,1.5481
1989,_SFE6DOcdEeet0YmmfbMwkw,CF2,1.5481
1990,_SFE6DOcdEeet0YmmfbMwkw,CF2,1.5481
1991,_SFE6DOcdEeet0YmmfbMwkw,CF2,1.5481
1992,_SFE6DOcdEeet0YmmfbMwkw,CF2,1.5481
1993,_SFLBuecdEeet0YmmfbMwkw,CF3,1.8963
1994,_SFLBuecdEeet0YmmfbMwkw,CF3,1.8963
1995,_SFLBuecdEeet0YmmfbMwkw,CF3,1.8963
1996,_SFMOxecdEeet0YmmfbMwkw,CF2,2.4413
1997,_SFMOxecdEeet0YmmfbMwkw,CF2,2.4413
1998,_SFMOxecdEeet0YmmfbMwkw,CF2,2.4413
1999,_SFMOxecdEeet0YmmfbMwkw,CF2,2.4413
2000,_SFOEqucdEeet0YmmfbMwkw,CF3,2.4563
2001,_SFOEqucdEeet0YmmfbMwkw,CF3,2.4563
2002,_SEuUaOcdEeet0YmmfbMwkw,CF1,1.4901
2003,_SEuUaOcdEeet0YmmfbMwkw,CF1,1.4901
2004,_SEuUaOcdEeet0YmmfbMwkw,CF1,1.4901
2005,_SFETTecdEeet0YmmfbMwkw,CF2,1.6172
2006,_SFETTecdEeet0YmmfbMwkw,CF2,1.6172
2007,_SFETTecdEeet0YmmfbMwkw,CF2,1.6172
2008,_SE-z0OcdEeet0YmmfbMwkw,CF1,2.2753
2009,_SE-z0OcdEeet0YmmfbMwkw,CF1,2.2753
2010,_SE-z0OcdEeet0YmmfbMwkw,CF1,2.2753
2011,_SFM2YecdEeet0YmmfbMwkw,CF2,2.5862
2012,_SFM2YecdEeet0YmmfbMwkw,CF2,2.5862
2013,_SFM2YecdEeet0YmmfbMwkw,CF2,2.5862
2014,_SFM2YecdEeet0YmmfbMwkw,CF2,2.5862
2015,_SFM2YecdEeet0YmmfbMwkw,CF2,2.5862
2016,_SFM2YecdEeet0YmmfbMwkw,CF2,2.5862
2017,_SFJLBecdEeet0YmmfbMwkw,CF3,3.1388
2018,_SFJLBecdEeet0YmmfbMwkw,CF3,3.1388
2019,_SFJLBecdEeet0YmmfbMwkw,CF3,3.1388
2020,_SFABnucdEeet0YmmfbMwkw,CF2,1.4991
2021,_SFABnucdEeet0YmmfbMwkw,CF2,1.4991
2022,_SFABnucdEeet0YmmfbMwkw,CF2,1.4991
2023,_SFFhKucdEeet0YmmfbMwkw,CF1,1.713
2024,_SFFhKucdEeet0YmmfbMwkw,CF1,1.713
2025,_SFFhKucdEeet0YmmfbMwkw,CF1,1.713
2026,_SFKaZecdEeet0YmmfbMwkw,CF3,3.1468
2027,_SFKaZecdEeet0YmmfbMwkw,CF3,3.1468
2028,_SFKaZecdEeet0YmmfbMwkw,CF3,3.1468
2029,_SE_aVOcdEeet0YmmfbMwkw,CF3,2.3133
2030,_SE_aVOcdEeet0YmmfbMwkw,CF3,2.3133
2031,_SE_aVOcdEeet0YmmfbMwkw,CF3,2.3133
2032,_SFGHoOcdEeet0YmmfbMwkw,CF2,1.6202
2033,_SFGHoOcdEeet0YmmfbMwkw,CF2,1.6202
2034,_SFGHoOcdEeet0YmmfbMwkw,CF2,1.6202
2035,_SE3equcdEeet0YmmfbMwkw,CF2,1.7502
2036,_SE3equcdEeet0YmmfbMwkw,CF2,1.7502
2037,_SE3equcdEeet0YmmfbMwkw,CF2,1.7502
2038,_SE4sVecdEeet0YmmfbMwkw,CF2,1.3671
2039,_SE4sVecdEeet0YmmfbMwkw,CF2,1.3671
2040,_SE4sVecdEeet0YmmfbMwkw,CF2,1.3671
2041,_SFB2qOcdEeet0YmmfbMwkw,CF3,27.2353
2042,_SFB2qOcdEeet0YmmfbMwkw,CF3,27.1627
2043,_SFGIqOcdEeet0YmmfbMwkw,CF1,2.3943
2044,_SFGIqOcdEeet0YmmfbMwkw,CF1,2.3943
2045,_SFGIqOcdEeet0YmmfbMwkw,CF1,2.3943
2046,_SFGIqOcdEeet0YmmfbMwkw,CF1,2.3943
2047,_SFETO-cdEeet0YmmfbMwkw,CF2,1.5501
2048,_SFETO-cdEeet0YmmfbMwkw,CF2,1.5501
2049,_SFETO-cdEeet0YmmfbMwkw,CF2,1.5501
2050,_SFETO-cdEeet0YmmfbMwkw,CF2,1.5501
2051,_SFETO-cdEeet0YmmfbMwkw,CF2,1.5501
2052,_SFETO-cdEeet0YmmfbMwkw,CF2,1.5501
2053,_SFJzXecdEeet0YmmfbMwkw,CF1,1.8923
2054,_SFJzXecdEeet0YmmfbMwkw,CF1,1.8923
