,Optimal_Affected_Component_Uid,Optimal_Failure,raw
83689,_SFOri-cdEeet0YmmfbMwkw,CF3,16.4866
83690,_SFOri-cdEeet0YmmfbMwkw,CF3,15.3828
83691,_SFOri-cdEeet0YmmfbMwkw,CF3,15.9764
83692,_SFOri-cdEeet0YmmfbMwkw,CF3,15.7628
83693,_SFOri-cdEeet0YmmfbMwkw,CF3,15.3305
83694,_SFOri-cdEeet0YmmfbMwkw,CF3,15.8901
83695,_SFOri-cdEeet0YmmfbMwkw,CF3,15.6008
83696,_SFOri-cdEeet0YmmfbMwkw,CF3,15.7085
83697,_SFOri-cdEeet0YmmfbMwkw,CF3,15.8291
83698,_SFOri-cdEeet0YmmfbMwkw,CF3,15.9319
83699,_SFOri-cdEeet0YmmfbMwkw,CF3,15.2665
83700,_SFOri-cdEeet0YmmfbMwkw,CF3,15.7588
83701,_SFOri-cdEeet0YmmfbMwkw,CF3,15.5488
83702,_SFOri-cdEeet0YmmfbMwkw,CF3,15.9616
83703,_SFOri-cdEeet0YmmfbMwkw,CF3,14.9779
83704,_SFOri-cdEeet0YmmfbMwkw,CF3,15.8219
83705,_SFOri-cdEeet0YmmfbMwkw,CF3,16.3291
83706,_SFOri-cdEeet0YmmfbMwkw,CF3,16.047
83707,_SFOri-cdEeet0YmmfbMwkw,CF3,15.5103
83708,_SFOri-cdEeet0YmmfbMwkw,CF3,16.377
83709,_SFOri-cdEeet0YmmfbMwkw,CF3,15.6742
83710,_SFOri-cdEeet0YmmfbMwkw,CF3,15.6507
83711,_SFOri-cdEeet0YmmfbMwkw,CF3,15.8046
83712,_SFOri-cdEeet0YmmfbMwkw,CF3,15.6973
83713,_SFOri-cdEeet0YmmfbMwkw,CF3,15.9791
83714,_SFOri-cdEeet0YmmfbMwkw,CF3,15.0661
83715,_SFOri-cdEeet0YmmfbMwkw,CF3,15.2385
83716,_SFOri-cdEeet0YmmfbMwkw,CF3,15.1092
83717,_SFOri-cdEeet0YmmfbMwkw,CF3,15.1474
83718,_SFOri-cdEeet0YmmfbMwkw,CF3,15.5898
83719,_SFOri-cdEeet0YmmfbMwkw,CF3,15.2986
83720,_SFOri-cdEeet0YmmfbMwkw,CF3,16.0574
83721,_SFOri-cdEeet0YmmfbMwkw,CF3,15.2725
83722,_SFOri-cdEeet0YmmfbMwkw,CF3,15.6677
83723,_SFOri-cdEeet0YmmfbMwkw,CF3,15.7146
83724,_SFOri-cdEeet0YmmfbMwkw,CF3,15.5495
83725,_SFOri-cdEeet0YmmfbMwkw,CF3,15.8262
83726,_SFOri-cdEeet0YmmfbMwkw,CF3,15.7707
83727,_SFOri-cdEeet0YmmfbMwkw,CF3,15.5889
83728,_SFOri-cdEeet0YmmfbMwkw,CF3,16.2751
83729,_SFOrkecdEeet0YmmfbMwkw,CF3,8.5321
83730,_SFOrkecdEeet0YmmfbMwkw,CF3,8.5118
83731,_SFOrkecdEeet0YmmfbMwkw,CF3,7.54
83732,_SFOrkecdEeet0YmmfbMwkw,CF3,8.2531
83733,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7218
83734,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8176
83735,_SFOrkecdEeet0YmmfbMwkw,CF3,7.6481
83736,_SFOrkecdEeet0YmmfbMwkw,CF3,8.2516
83737,_SFOrkecdEeet0YmmfbMwkw,CF3,7.6701
83738,_SFOrkecdEeet0YmmfbMwkw,CF3,8.0834
83739,_SFOrkecdEeet0YmmfbMwkw,CF3,7.6658
83740,_SFOrkecdEeet0YmmfbMwkw,CF3,8.4155
83741,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8877
83742,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7379
83743,_SFOrkecdEeet0YmmfbMwkw,CF3,8.0194
83744,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7477
83745,_SFOrkecdEeet0YmmfbMwkw,CF3,8.0644
83746,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8575
83747,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5701
83748,_SFOrkecdEeet0YmmfbMwkw,CF3,8.0538
83749,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5835
83750,_SFOrkecdEeet0YmmfbMwkw,CF3,7.4906
83751,_SFOrkecdEeet0YmmfbMwkw,CF3,8.4827
83752,_SFOrkecdEeet0YmmfbMwkw,CF3,7.782
83753,_SFOrkecdEeet0YmmfbMwkw,CF3,7.3241
83754,_SFOrkecdEeet0YmmfbMwkw,CF3,7.2783
83755,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9481
83756,_SFOrkecdEeet0YmmfbMwkw,CF3,8.0808
83757,_SFOrkecdEeet0YmmfbMwkw,CF3,8.4215
83758,_SFOrkecdEeet0YmmfbMwkw,CF3,7.4201
83759,_SFOrkecdEeet0YmmfbMwkw,CF3,8.3363
83760,_SFOrkecdEeet0YmmfbMwkw,CF3,8.684
83761,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7719
83762,_SFOrkecdEeet0YmmfbMwkw,CF3,8.1645
83763,_SFOrkecdEeet0YmmfbMwkw,CF3,7.6243
83764,_SFOrkecdEeet0YmmfbMwkw,CF3,8.4039
83765,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9523
83766,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5998
83767,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9187
83768,_SFOrkecdEeet0YmmfbMwkw,CF3,8.2883
83769,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7056
83770,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9534
83771,_SFOrkecdEeet0YmmfbMwkw,CF3,8.644
83772,_SFOrkecdEeet0YmmfbMwkw,CF3,7.778
83773,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9462
83774,_SFOrkecdEeet0YmmfbMwkw,CF3,8.1488
83775,_SFOrkecdEeet0YmmfbMwkw,CF3,7.6308
83776,_SFOrkecdEeet0YmmfbMwkw,CF3,8.9575
83777,_SFOrkecdEeet0YmmfbMwkw,CF3,8.3628
83778,_SFOrkecdEeet0YmmfbMwkw,CF3,8.2524
83779,_SFOrkecdEeet0YmmfbMwkw,CF3,7.825
83780,_SFOrkecdEeet0YmmfbMwkw,CF3,8.223
83781,_SFOrkecdEeet0YmmfbMwkw,CF3,8.0467
83782,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7594
83783,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5768
83784,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5304
83785,_SFOrkecdEeet0YmmfbMwkw,CF3,8.359
83786,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5002
83787,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8065
83788,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8808
83789,_SFOrkecdEeet0YmmfbMwkw,CF3,8.3902
83790,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8874
83791,_SFOrkecdEeet0YmmfbMwkw,CF3,8.2894
83792,_SFOrkecdEeet0YmmfbMwkw,CF3,8.275
83793,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9682
83794,_SFOrkecdEeet0YmmfbMwkw,CF3,8.1443
83795,_SFOrkecdEeet0YmmfbMwkw,CF3,7.779
83796,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9831
83797,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9871
83798,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8514
83799,_SFOrkecdEeet0YmmfbMwkw,CF3,8.354
83800,_SFOrkecdEeet0YmmfbMwkw,CF3,8.4473
83801,_SFOrkecdEeet0YmmfbMwkw,CF3,8.1756
83802,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7796
83803,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8269
83804,_SFOrkecdEeet0YmmfbMwkw,CF3,8.2042
83805,_SFOrkecdEeet0YmmfbMwkw,CF3,8.3579
83806,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5939
83807,_SFOrkecdEeet0YmmfbMwkw,CF3,8.3914
83808,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7824
83809,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5864
83810,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5097
83811,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5775
83812,_SFOrkecdEeet0YmmfbMwkw,CF3,8.6885
83813,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8302
83814,_SFOrkecdEeet0YmmfbMwkw,CF3,7.3979
83815,_SFOrkecdEeet0YmmfbMwkw,CF3,8.2528
83816,_SFOrkecdEeet0YmmfbMwkw,CF3,7.3645
83817,_SFOrkecdEeet0YmmfbMwkw,CF3,8.6937
83818,_SFOrkecdEeet0YmmfbMwkw,CF3,8.8558
83819,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8364
83820,_SFOrkecdEeet0YmmfbMwkw,CF3,7.9606
83821,_SFOrkecdEeet0YmmfbMwkw,CF3,8.1231
83822,_SFOrkecdEeet0YmmfbMwkw,CF3,8.0639
83823,_SFOrkecdEeet0YmmfbMwkw,CF3,8.4235
83824,_SFOrkecdEeet0YmmfbMwkw,CF3,7.598
83825,_SFOrkecdEeet0YmmfbMwkw,CF3,7.7665
83826,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5706
83827,_SFOrkecdEeet0YmmfbMwkw,CF3,7.6401
83828,_SFOrkecdEeet0YmmfbMwkw,CF3,7.8296
83829,_SFOrkecdEeet0YmmfbMwkw,CF3,8.164
83830,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2792
83831,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7349
83832,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7417
83833,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6089
83834,_SFOroOcdEeet0YmmfbMwkw,CF2,5.778
83835,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7309
83836,_SFOroOcdEeet0YmmfbMwkw,CF2,6.4994
83837,_SFOroOcdEeet0YmmfbMwkw,CF2,5.789
83838,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3902
83839,_SFOroOcdEeet0YmmfbMwkw,CF2,5.9077
83840,_SFOroOcdEeet0YmmfbMwkw,CF2,7.0927
83841,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2477
83842,_SFOroOcdEeet0YmmfbMwkw,CF2,6.8665
83843,_SFOroOcdEeet0YmmfbMwkw,CF2,6.433
83844,_SFOroOcdEeet0YmmfbMwkw,CF2,6.1164
83845,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3966
83846,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0864
83847,_SFOroOcdEeet0YmmfbMwkw,CF2,6.9976
83848,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5257
83849,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2622
83850,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6853
83851,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7087
83852,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2977
83853,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0906
83854,_SFOroOcdEeet0YmmfbMwkw,CF2,5.612
83855,_SFOroOcdEeet0YmmfbMwkw,CF2,5.7434
83856,_SFOroOcdEeet0YmmfbMwkw,CF2,7.2134
83857,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0075
83858,_SFOroOcdEeet0YmmfbMwkw,CF2,5.9706
83859,_SFOroOcdEeet0YmmfbMwkw,CF2,7.0214
83860,_SFOroOcdEeet0YmmfbMwkw,CF2,6.1215
83861,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7013
83862,_SFOroOcdEeet0YmmfbMwkw,CF2,6.443
83863,_SFOroOcdEeet0YmmfbMwkw,CF2,6.8612
83864,_SFOroOcdEeet0YmmfbMwkw,CF2,7.1768
83865,_SFOroOcdEeet0YmmfbMwkw,CF2,5.0683
83866,_SFOroOcdEeet0YmmfbMwkw,CF2,4.8672
83867,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5499
83868,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5255
83869,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5813
83870,_SFOroOcdEeet0YmmfbMwkw,CF2,6.4381
83871,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2103
83872,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7117
83873,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0653
83874,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6161
83875,_SFOroOcdEeet0YmmfbMwkw,CF2,6.4084
83876,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5187
83877,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6101
83878,_SFOroOcdEeet0YmmfbMwkw,CF2,6.1467
83879,_SFOroOcdEeet0YmmfbMwkw,CF2,5.8096
83880,_SFOroOcdEeet0YmmfbMwkw,CF2,7.2672
83881,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5108
83882,_SFOroOcdEeet0YmmfbMwkw,CF2,5.858
83883,_SFOroOcdEeet0YmmfbMwkw,CF2,5.869
83884,_SFOroOcdEeet0YmmfbMwkw,CF2,6.9818
83885,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7094
83886,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6533
83887,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3803
83888,_SFOroOcdEeet0YmmfbMwkw,CF2,6.4389
83889,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6424
83890,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5193
83891,_SFOroOcdEeet0YmmfbMwkw,CF2,6.193
83892,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0147
83893,_SFOroOcdEeet0YmmfbMwkw,CF2,6.629
83894,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5549
83895,_SFOroOcdEeet0YmmfbMwkw,CF2,6.4475
83896,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3942
83897,_SFOroOcdEeet0YmmfbMwkw,CF2,6.1807
83898,_SFOroOcdEeet0YmmfbMwkw,CF2,6.081
83899,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6746
83900,_SFOroOcdEeet0YmmfbMwkw,CF2,6.6925
83901,_SFOroOcdEeet0YmmfbMwkw,CF2,5.736
83902,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3268
83903,_SFOroOcdEeet0YmmfbMwkw,CF2,5.7033
83904,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5593
83905,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2381
83906,_SFOroOcdEeet0YmmfbMwkw,CF2,6.464
83907,_SFOroOcdEeet0YmmfbMwkw,CF2,6.8034
83908,_SFOroOcdEeet0YmmfbMwkw,CF2,5.8135
83909,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5095
83910,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2653
83911,_SFOroOcdEeet0YmmfbMwkw,CF2,6.8349
83912,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5706
83913,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0522
83914,_SFOroOcdEeet0YmmfbMwkw,CF2,6.0013
83915,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3677
83916,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2586
83917,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7216
83918,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3913
83919,_SFOroOcdEeet0YmmfbMwkw,CF2,6.7347
83920,_SFOroOcdEeet0YmmfbMwkw,CF2,7.3064
83921,_SFOroOcdEeet0YmmfbMwkw,CF2,5.5771
83922,_SFOroOcdEeet0YmmfbMwkw,CF2,6.486
83923,_SFOroOcdEeet0YmmfbMwkw,CF2,5.7453
83924,_SFOroOcdEeet0YmmfbMwkw,CF2,6.1548
83925,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2964
83926,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3002
83927,_SFOroOcdEeet0YmmfbMwkw,CF2,5.9245
83928,_SFOroOcdEeet0YmmfbMwkw,CF2,6.2184
83929,_SFOroOcdEeet0YmmfbMwkw,CF2,6.3171
83930,_SFOroOcdEeet0YmmfbMwkw,CF2,6.5831
83931,_SFOsCecdEeet0YmmfbMwkw,CF1,25.9645
83932,_SFOsCecdEeet0YmmfbMwkw,CF1,25.8044
83933,_SFOsCecdEeet0YmmfbMwkw,CF1,26.5648
83934,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4399
83935,_SFOsCecdEeet0YmmfbMwkw,CF1,26.7007
83936,_SFOsCecdEeet0YmmfbMwkw,CF1,26.3371
83937,_SFOsCecdEeet0YmmfbMwkw,CF1,26.5156
83938,_SFOsCecdEeet0YmmfbMwkw,CF1,27.243
83939,_SFOsCecdEeet0YmmfbMwkw,CF1,25.6947
83940,_SFOsCecdEeet0YmmfbMwkw,CF1,27.0362
83941,_SFOsCecdEeet0YmmfbMwkw,CF1,26.1548
83942,_SFOsCecdEeet0YmmfbMwkw,CF1,25.8734
83943,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4768
83944,_SFOsCecdEeet0YmmfbMwkw,CF1,27.1708
83945,_SFOsCecdEeet0YmmfbMwkw,CF1,25.4605
83946,_SFOsCecdEeet0YmmfbMwkw,CF1,25.6999
83947,_SFOsCecdEeet0YmmfbMwkw,CF1,26.6071
83948,_SFOsCecdEeet0YmmfbMwkw,CF1,26.1384
83949,_SFOsCecdEeet0YmmfbMwkw,CF1,25.5617
83950,_SFOsCecdEeet0YmmfbMwkw,CF1,25.9218
83951,_SFOsCecdEeet0YmmfbMwkw,CF1,25.7163
83952,_SFOsCecdEeet0YmmfbMwkw,CF1,27.1011
83953,_SFOsCecdEeet0YmmfbMwkw,CF1,26.6817
83954,_SFOsCecdEeet0YmmfbMwkw,CF1,25.7245
83955,_SFOsCecdEeet0YmmfbMwkw,CF1,26.702
83956,_SFOsCecdEeet0YmmfbMwkw,CF1,25.8898
83957,_SFOsCecdEeet0YmmfbMwkw,CF1,26.8593
83958,_SFOsCecdEeet0YmmfbMwkw,CF1,26.1774
83959,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4428
83960,_SFOsCecdEeet0YmmfbMwkw,CF1,26.1884
83961,_SFOsCecdEeet0YmmfbMwkw,CF1,27.0308
83962,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4761
83963,_SFOsCecdEeet0YmmfbMwkw,CF1,26.0511
83964,_SFOsCecdEeet0YmmfbMwkw,CF1,26.7563
83965,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4455
83966,_SFOsCecdEeet0YmmfbMwkw,CF1,25.7684
83967,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4465
83968,_SFOsCecdEeet0YmmfbMwkw,CF1,26.614
83969,_SFOsCecdEeet0YmmfbMwkw,CF1,26.7579
83970,_SFOsCecdEeet0YmmfbMwkw,CF1,26.9237
83971,_SFOsCecdEeet0YmmfbMwkw,CF1,26.8021
83972,_SFOsCecdEeet0YmmfbMwkw,CF1,26.6034
83973,_SFOsCecdEeet0YmmfbMwkw,CF1,26.5574
83974,_SFOsCecdEeet0YmmfbMwkw,CF1,26.045
83975,_SFOsCecdEeet0YmmfbMwkw,CF1,26.3565
83976,_SFOsCecdEeet0YmmfbMwkw,CF1,26.5639
83977,_SFOsCecdEeet0YmmfbMwkw,CF1,26.5795
83978,_SFOsCecdEeet0YmmfbMwkw,CF1,26.9005
83979,_SFOsCecdEeet0YmmfbMwkw,CF1,25.7375
83980,_SFOsCecdEeet0YmmfbMwkw,CF1,25.9949
83981,_SFOsCecdEeet0YmmfbMwkw,CF1,26.7922
83982,_SFOsCecdEeet0YmmfbMwkw,CF1,27.0171
83983,_SFOsCecdEeet0YmmfbMwkw,CF1,26.2829
83984,_SFOsCecdEeet0YmmfbMwkw,CF1,25.8045
83985,_SFOsCecdEeet0YmmfbMwkw,CF1,26.1217
83986,_SFOsCecdEeet0YmmfbMwkw,CF1,26.1516
83987,_SFOsCecdEeet0YmmfbMwkw,CF1,26.861
83988,_SFOsCecdEeet0YmmfbMwkw,CF1,25.5605
83989,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4814
83990,_SFOsCecdEeet0YmmfbMwkw,CF1,27.3196
83991,_SFOsCecdEeet0YmmfbMwkw,CF1,26.2919
83992,_SFOsCecdEeet0YmmfbMwkw,CF1,25.9828
83993,_SFOsCecdEeet0YmmfbMwkw,CF1,26.9197
83994,_SFOsCecdEeet0YmmfbMwkw,CF1,25.7062
83995,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4224
83996,_SFOsCecdEeet0YmmfbMwkw,CF1,26.6712
83997,_SFOsCecdEeet0YmmfbMwkw,CF1,26.3062
83998,_SFOsCecdEeet0YmmfbMwkw,CF1,25.8336
83999,_SFOsCecdEeet0YmmfbMwkw,CF1,26.3947
84000,_SFOsCecdEeet0YmmfbMwkw,CF1,26.2684
84001,_SFOsCecdEeet0YmmfbMwkw,CF1,26.2691
84002,_SFOsCecdEeet0YmmfbMwkw,CF1,25.7684
84003,_SFOsCecdEeet0YmmfbMwkw,CF1,26.6814
84004,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4359
84005,_SFOsCecdEeet0YmmfbMwkw,CF1,27.1618
84006,_SFOsCecdEeet0YmmfbMwkw,CF1,26.7059
84007,_SFOsCecdEeet0YmmfbMwkw,CF1,26.0481
84008,_SFOsCecdEeet0YmmfbMwkw,CF1,26.383
84009,_SFOsCecdEeet0YmmfbMwkw,CF1,26.9377
84010,_SFOsCecdEeet0YmmfbMwkw,CF1,25.8998
84011,_SFOsCecdEeet0YmmfbMwkw,CF1,25.9541
84012,_SFOsCecdEeet0YmmfbMwkw,CF1,26.7164
84013,_SFOsCecdEeet0YmmfbMwkw,CF1,27.0638
84014,_SFOsCecdEeet0YmmfbMwkw,CF1,27.3405
84015,_SFOsCecdEeet0YmmfbMwkw,CF1,25.952
84016,_SFOsCecdEeet0YmmfbMwkw,CF1,25.9378
84017,_SFOsCecdEeet0YmmfbMwkw,CF1,25.837
84018,_SFOsCecdEeet0YmmfbMwkw,CF1,26.3938
84019,_SFOsCecdEeet0YmmfbMwkw,CF1,27.1692
84020,_SFOsCecdEeet0YmmfbMwkw,CF1,25.0574
84021,_SFOsCecdEeet0YmmfbMwkw,CF1,26.8831
84022,_SFOsCecdEeet0YmmfbMwkw,CF1,25.7169
84023,_SFOsCecdEeet0YmmfbMwkw,CF1,26.0628
84024,_SFOsCecdEeet0YmmfbMwkw,CF1,25.6161
84025,_SFOsCecdEeet0YmmfbMwkw,CF1,27.7987
84026,_SFOsCecdEeet0YmmfbMwkw,CF1,25.9766
84027,_SFOsCecdEeet0YmmfbMwkw,CF1,26.2639
84028,_SFOsCecdEeet0YmmfbMwkw,CF1,26.5149
84029,_SFOsCecdEeet0YmmfbMwkw,CF1,26.2153
84030,_SFOsCecdEeet0YmmfbMwkw,CF1,26.1312
84031,_SFOsCecdEeet0YmmfbMwkw,CF1,26.3302
84032,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.4347
84033,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.6585
84034,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.9748
84035,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.5946
84036,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.1879
84037,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.1173
84038,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.7401
84039,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.3539
84040,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.591
84041,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.6935
84042,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.5071
84043,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.2262
84044,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.656
84045,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.7256
84046,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.5608
84047,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.5231
84048,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.9829
84049,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.1647
84050,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.8702
84051,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.2845
84052,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.5225
84053,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.6476
84054,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.1058
84055,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.3638
84056,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.1532
84057,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.3084
84058,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.0588
84059,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.872
84060,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.6368
84061,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.4668
84062,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.6684
84063,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.4826
84064,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.291
84065,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.6093
84066,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.1761
84067,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.5982
84068,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.3452
84069,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.7284
84070,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.8073
84071,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.7542
84072,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.4954
84073,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.2658
84074,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.2084
84075,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.5089
84076,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.947
84077,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.0836
84078,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.148
84079,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.9093
84080,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.9511
84081,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.4373
84082,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.3085
84083,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.3525
84084,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.017
84085,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.3109
84086,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.7232
84087,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.3265
84088,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.2422
84089,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.5822
84090,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.4502
84091,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.8456
84092,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.5326
84093,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.9763
84094,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.871
84095,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.0897
84096,_SFOsE-cdEeet0YmmfbMwkw,CF1,51.7285
84097,_SFOsE-cdEeet0YmmfbMwkw,CF1,50.4634
84098,_SFOsE-cdEeet0YmmfbMwkw,CF1,49.8158
